Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2009,Wii Sports,Wii,163,"18,788,738","57,990,430",Global
2009,Wii Sports Resort,Wii,28,"12,513,646","12,513,646",Global
2009,New Super Mario Bros. Wii,Wii,7,"10,017,219","10,017,219",Global
2009,Wii Fit,Wii,110,"8,839,981","22,403,138",Global
2009,Call of Duty: Modern Warfare 2,X360,8,"8,773,298","8,773,298",Global
2009,Wii Fit Plus,Wii,14,"8,667,441","8,667,441",Global
2009,Mario Kart Wii,Wii,91,"7,421,142","20,661,738",Global
2009,Call of Duty: Modern Warfare 2,PS3,8,"6,339,967","6,339,967",Global
2009,Wii Play,Wii,162,"5,914,275","26,657,720",Global
2009,Halo 3: ODST,X360,15,"4,477,917","4,477,917",Global
2009,Pokemon Platinum Version,DS,69,"4,394,223","6,689,236",Global
2009,Dragon Quest IX: Sentinels of the Starry Skies,DS,26,"4,135,942","4,135,942",Global
2009,Mario Kart DS,DS,216,"3,707,393","17,396,512",Global
2009,New Super Mario Bros.,DS,190,"3,651,330","21,072,125",Global
2009,Pokemon Heart Gold / Soul Silver Version,DS,17,"3,556,510","3,556,510",Global
2009,Assassin's Creed II,X360,7,"3,050,719","3,050,719",Global
2009,Resident Evil 5,PS3,44,"2,803,120","2,803,120",Global
2009,Assassin's Creed II,PS3,7,"2,783,449","2,783,449",Global
2009,Uncharted 2: Among Thieves,PS3,12,"2,770,319","2,770,319",Global
2009,Mario & Sonic at the Olympic Winter Games,Wii,12,"2,647,304","2,647,304",Global
2009,FIFA Soccer 10,PS3,14,"2,632,971","2,632,971",Global
2009,EA Sports Active,Wii,33,"2,540,457","2,540,457",Global
2009,Professor Layton and the Curious Village,DS,151,"2,516,692","4,418,602",Global
2009,Tomodachi Collection,DS,29,"2,505,165","2,505,165",Global
2009,Resident Evil 5,X360,44,"2,476,278","2,476,278",Global
2009,Brain Age: Train Your Brain in Minutes a Day,DS,242,"2,316,923","18,802,568",Global
2009,Left 4 Dead 2,X360,7,"2,311,611","2,311,611",Global
2009,Killzone 2,PS3,45,"2,257,401","2,257,401",Global
2009,Madden NFL 10,X360,21,"2,250,338","2,250,338",Global
2009,Mario & Luigi: Bowser's Inside Story,DS,47,"2,174,815","2,174,815",Global
2009,Mario & Sonic at the Olympic Winter Games,DS,12,"2,100,303","2,100,303",Global
2009,Forza Motorsport 3,X360,11,"1,971,897","1,971,897",Global
2009,FIFA Soccer 10,X360,14,"1,958,228","1,958,228",Global
2009,Nintendogs,DS,246,"1,927,947","23,551,237",Global
2009,Professor Layton and the Diabolical Box,DS,110,"1,904,350","2,785,996",Global
2009,Need for Speed: Shift,PS3,16,"1,787,950","1,787,950",Global
2009,Madden NFL 10,PS3,21,"1,772,635","1,772,635",Global
2009,Final Fantasy XIII,PS3,3,"1,752,245","1,752,245",Global
2009,UFC 2009 Undisputed,X360,33,"1,733,513","1,733,513",Global
2009,Call of Duty: World at War,X360,60,"1,716,398","5,984,776",Global
2009,Street Fighter IV,PS3,47,"1,708,966","1,708,966",Global
2009,Pro Evolution Soccer 2010,PS3,11,"1,703,972","1,703,972",Global
2009,LEGO Batman: The Videogame,X360,67,"1,636,795","2,073,977",Global
2009,Halo 3,X360,119,"1,634,295","10,516,614",Global
