Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2008,Kung Fu Panda,X360,31,2300227,2300227,Global
2008,Pokemon Platinum Version,DS,17,2295013,2295013,Global
2008,Call of Duty 4: Modern Warfare,PS3,61,2229854,4091371,Global
2008,Mario Party 8,Wii,84,2220514,6177858,Global
2008,Guitar Hero: World Tour,Wii,10,2176311,2176311,Global
2008,Wii Music,Wii,12,2136582,2136582,Global
2008,Madden NFL 09,X360,21,2128687,2128687,Global
2008,Halo 3,X360,67,2046996,8882319,Global
2008,Carnival Games,Wii,71,2023452,2723609,Global
2008,Cooking Mama 2: Dinner With Friends,DS,60,1967626,2311136,Global
2008,Guitar Hero III: Legends of Rock,X360,62,1967167,3827444,Global
2008,God of War: Chains of Olympus,PSP,44,1940470,1940470,Global
2008,Kirby Super Star Ultra,DS,15,1940281,1940281,Global
2008,Fallout 3,X360,10,1886335,1886335,Global
2008,Imagine: Babyz,DS,63,1879122,2477544,Global
2008,LittleBigPlanet,PS3,10,1822248,1822248,Global
2008,Tom Clancy's Rainbow Six: Vegas 2,X360,42,1805964,1805964,Global
2008,Imagine: Fashion Designer,DS,63,1775198,2395952,Global
2008,Game Party,Wii,58,1705051,1813217,Global
2008,Ratchet & Clank: Size Matters,PSP,99,1698660,2615005,Global
2008,Flash Focus: Vision Training in Minutes a Day,DS,84,1697973,3414493,Global
2008,FIFA Soccer 09,PS3,14,1690136,1690136,Global
2008,Pokemon Ranger: Shadows of Almia,DS,42,1683217,1683217,Global
2008,Sega Superstars Tennis,X360,42,1670048,1670048,Global
2008,MySims,DS,68,1654667,3147949,Global
2008,Animal Crossing: Wild World,DS,163,1637186,10343540,Global
2008,Assassin's Creed,PS3,60,1575048,3351787,Global
2008,Uncharted: Drake's Fortune,PS3,60,1564427,2325856,Global
2008,Personal Trainer: Cooking,DS,129,1507682,2464644,Global
2008,Rock Band,X360,5,1503515,1503515,Global
2008,PES 2009: Pro Evolution Soccer,PS3,12,1502444,1502444,Global
2008,Star Wars: The Force Unleashed,X360,16,1490519,1490519,Global
2008,Madden NFL 09,PS3,21,1475681,1475681,Global
2008,Guitar Hero: World Tour,X360,10,1460048,1460048,Global
2008,Deca Sports,Wii,42,1458711,1458711,Global
2008,Rhythm Heaven,DS,23,1455552,1455552,Global
2008,Rock Band,Wii,5,1443616,1443616,Global
2008,Assassin's Creed,X360,60,1442278,4248574,Global
2008,Big Brain Academy: Wii Degree,Wii,89,1425783,2948688,Global
2008,Super Mario 64 DS,DS,215,1415803,7080480,Global
2008,Left 4 Dead,X360,7,1407968,1407968,Global
2008,LEGO Star Wars: The Complete Saga,DS,61,1406856,2151904,Global
2008,Grand Theft Auto: Vice City Stories,PSP,114,1384830,3610332,Global
2008,Big Brain Academy,DS,184,1366108,5927718,Global
2008,Army of Two,X360,44,1363813,1363813,Global
2008,FIFA Soccer 09,X360,14,1363253,1363253,Global
2008,LEGO Star Wars: The Complete Saga,Wii,61,1335283,1973659,Global
2008,Rock Band 2,X360,16,1298946,1298946,Global
2008,Resistance 2,PS3,9,1287309,1287309,Global
2008,Devil May Cry 4,PS3,49,1281078,1281078,Global
2008,Cooking Mama,DS,146,1251843,3656855,Global
2008,The Legend of Zelda: Phantom Hourglass,DS,80,1233671,4446585,Global
2008,Crisis Core: Final Fantasy VII,PSP,69,1220423,1992067,Global
2008,Dragon Quest V: Hand of the Heavenly Bride,DS,25,1209507,1209507,Global
2008,Resistance: Fall of Man,PS3,113,1196752,3635814,Global
2008,LEGO Indiana Jones: The Original Adventures,DS,31,1166733,1166733,Global
2008,Daxter,PSP,147,1148903,3203980,Global
2008,Professor Layton and the Curious Village,DS,99,1121909,1901910,Global
2008,Far Cry 2,X360,11,1120317,1120317,Global
2008,Saints Row 2,X360,12,1118587,1118587,Global
2008,Guitar Hero III: Legends of Rock,PS3,62,1091223,1734601,Global
2008,Star Wars: The Force Unleashed,Wii,16,1090855,1090855,Global
2008,Fallout 3,PS3,10,1083557,1083557,Global
2008,Star Wars: The Force Unleashed,PS3,16,1080625,1080625,Global
2008,Grand Theft Auto: Liberty City Stories,PSP,167,1077691,6018483,Global
2008,LEGO Indiana Jones: The Original Adventures,Wii,5,1060982,1060982,Global
2008,Devil May Cry 4,X360,49,1059176,1059176,Global
2008,Wall-E,DS,28,1047270,1047270,Global
2008,SoulCalibur IV,X360,23,1037986,1037986,Global
