Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2010,Assassin's Creed: Brotherhood,PS3,7,"2,725,871","2,725,871",Global
2010,Fable III,X360,10,"2,666,066","2,666,066",Global
2010,Battlefield: Bad Company 2,X360,44,"2,632,257","2,632,257",Global
2010,FIFA Soccer 11,X360,14,"2,601,237","2,601,237",Global
2010,StarCraft II: Wings of Liberty,PC,23,"2,563,265","2,563,265",Global
2010,Final Fantasy XIII,PS3,55,"2,532,013","4,284,258",Global
2010,Forza Motorsport 3,X360,63,"2,401,752","4,373,649",Global
2010,World of Warcraft: Cataclysm,PC,4,"2,331,817","2,331,817",Global
2010,Kinect Sports,X360,9,"2,237,176","2,237,176",Global
2010,Fallout: New Vegas,X360,11,"2,219,169","2,219,169",Global
2010,Madden NFL 11,X360,21,"2,200,237","2,200,237",Global
2010,Mass Effect 2,X360,49,"2,100,906","2,100,906",Global
2010,Battlefield: Bad Company 2,PS3,44,"2,061,975","2,061,975",Global
2010,Super Mario All-Stars: Limited Edition,Wii,11,"1,994,614","1,994,614",Global
2010,Sports Champions,PS3,16,"1,993,891","1,993,891",Global
2010,Medal of Honor,X360,12,"1,899,789","1,899,789",Global
2010,Medal of Honor,PS3,12,"1,835,185","1,835,185",Global
2010,pro evolution soccer 2011,PS3,13,"1,826,851","1,826,851",Global
2010,Madden NFL 11,PS3,21,"1,801,913","1,801,913",Global
2010,Michael Jackson: The Experience,Wii,6,"1,724,960","1,724,960",Global
2010,Uncharted 2: Among Thieves,PS3,64,"1,689,156","4,459,475",Global
2010,Professor Layton and the Unwound Future,DS,64,"1,636,606","2,453,753",Global
2010,Heavy Rain,PS3,46,"1,625,729","1,625,729",Global
2010,Mario Party DS,DS,165,"1,616,282","8,036,738",Global
2010,Disney Epic Mickey,Wii,6,"1,603,622","1,603,622",Global
2010,Assassin's Creed II,PS3,59,"1,587,575","4,371,024",Global
2010,BioShock 2,X360,47,"1,584,728","1,584,728",Global
2010,Tom Clancy's Splinter Cell: Conviction,X360,38,"1,579,049","1,579,049",Global
2010,God of War Collection,PS3,59,"1,568,301","2,073,836",Global
2010,Wii Play,Wii,214,"1,565,242","28,222,962",Global
2010,Kingdom Hearts: Birth by Sleep,PSP,52,"1,557,195","1,557,195",Global
2010,Final Fantasy XIII,X360,43,"1,524,229","1,524,229",Global
2010,Need for Speed: Hot Pursuit,PS3,7,"1,506,077","1,506,077",Global
2010,Metal Gear Solid: Peace Walker,PSP,36,"1,494,963","1,494,963",Global
2010,Fallout: New Vegas,PS3,11,"1,439,642","1,439,642",Global
2010,Dance Central,X360,9,"1,384,228","1,384,228",Global
2010,Art Academy,DS,29,"1,357,007","1,357,007",Global
2010,Dragon Quest VI: Realms of Revelation,DS,49,"1,341,074","1,341,074",Global
2010,Need for Speed: Hot Pursuit,X360,7,"1,336,847","1,336,847",Global
2010,NBA 2K11,X360,13,"1,306,608","1,306,608",Global
2010,Assassin's Creed II,X360,59,"1,302,820","4,353,539",Global
2010,LEGO Harry Potter: Years 1-4,DS,28,"1,262,899","1,262,899",Global
2010,LEGO Harry Potter: Years 1-4,Wii,28,"1,257,234","1,257,234",Global
2010,Halo 3: ODST,X360,67,"1,235,595","5,713,512",Global
2010,The Legend of Zelda: Spirit Tracks,DS,56,"1,232,747","2,770,857",Global
2010,Dragon Quest Monsters: Joker 2,DS,36,"1,227,261","1,227,261",Global
2010,Dragon Quest IX: Sentinels of the Starry Skies,DS,78,"1,222,288","5,358,230",Global
2010,Toy Story 3: The Video Game,DS,29,"1,218,051","1,218,051",Global
2010,Mario & Sonic at the Olympic Winter Games,Wii,64,"1,152,810","3,800,114",Global
2010,LittleBigPlanet,PS3,114,"1,149,109","4,274,705",Global
2010,Grand Theft Auto IV,PS3,140,"1,123,273","7,721,795",Global
2010,MAG: Massive Action Game,PS3,49,"1,100,953","1,100,953",Global
2010,Mario & Luigi: Bowser's Inside Story,DS,99,"1,095,995","3,270,810",Global
2010,Mario vs. Donkey Kong: Mini-Land Mayhem!,DS,7,"1,084,680","1,084,680",Global
2010,Gran Turismo,PSP,66,"1,058,809","2,276,897",Global
2010,EA Sports Active,Wii,85,"1,055,060","3,595,517",Global
2010,Tomodachi Collection,DS,81,"1,047,336","3,552,501",Global
2010,Grand Theft Auto: Episodes from Liberty City,PS3,38,"1,019,121","1,019,121",Global
2010,2010 FIFA World Cup South Africa,PS3,36,"1,017,200","1,017,200",Global
2010,Kirby's Epic Yarn,Wii,12,"1,004,449","1,004,449",Global
2010,LittleBigPlanet,PSP,59,"1,002,246","1,544,330",Global
2010,Resident Evil 5,PS3,96,"966,657","3,769,777",Global
2010,Call of Duty: Black Ops,PC,8,"963,787","963,787",Global
2010,Super Street Fighter IV,PS3,36,"955,836","955,836",Global
2010,NBA 2K11,PS3,13,"949,295","949,295",Global
2010,Just Cause 2,PS3,41,"949,237","949,237",Global
2010,Brain Age: Train Your Brain in Minutes a Day,DS,294,"946,266","19,748,834",Global
2010,BioShock 2,PS3,47,"945,382","945,382",Global
2010,F1 2010,PS3,15,"939,502","939,502",Global
2010,Pokemon Ranger: Guardian Signs,DS,44,"933,104","933,104",Global
2010,Super Smash Bros. Brawl,Wii,153,"925,807","10,156,502",Global
2010,Mario & Sonic at the Olympic Winter Games,DS,64,"913,459","3,013,762",Global
2010,uDraw Studio,Wii,7,"912,853","912,853",Global
