Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2012,Final Fantasy XIII-2,PS3,55,1504077,2220804,Global
2012,The Elder Scrolls V: Skyrim,PS3,60,1450060,4357322,Global
2012,Resident Evil 6,X360,13,1430267,1430267,Global
2012,Nintendo Land,WiiU,6,1424154,1424154,Global
2012,NBA 2K13,PS3,13,1422392,1422392,Global
2012,Battlefield 3,X360,62,1415530,6458880,Global
2012,Need for Speed: Most Wanted (Limited Edition),PS3,9,1406713,1406713,Global
2012,FIFA Soccer 12,PS3,66,1398700,6241011,Global
2012,Batman: Arkham City,PS3,63,1316023,4035749,Global
2012,New Super Mario Bros. U,WiiU,6,1290699,1290699,Global
2012,Far Cry 3,PS3,5,1259920,1259920,Global
2012,Skylanders: Spyro's Adventure,Wii,64,1254967,2355488,Global
2012,Borderlands 2,PS3,15,1253638,1253638,Global
2012,Hitman: Absolution,PS3,6,1235812,1235812,Global
2012,Hitman: Absolution,X360,6,1196380,1196380,Global
2012,Kinect Star Wars,X360,39,1188776,1188776,Global
2012,Max Payne 3,X360,33,1181441,1181441,Global
2012,World of Warcraft: Mists of Pandaria,PC,14,1176920,1176920,Global
2012,Mario & Sonic at the London 2012 Olympic Games,Wii,59,1167833,3304698,Global
2012,Tom Clancy's Ghost Recon: Future Soldier,X360,32,1159061,1159061,Global
2012,Max Payne 3,PS3,33,1157912,1157912,Global
2012,NBA 2K12,X360,65,1146659,2462794,Global
2012,Dishonored,X360,12,1108439,1108439,Global
2012,Paper Mario,3DS,7,1092110,1092110,Global
2012,Kingdom Hearts 3D: Dream Drop Distance,3DS,40,1071172,1071172,Global
2012,New Super Mario Bros.,DS,346,1038618,28786923,Global
2012,Forza Horizon,X360,10,1038037,1038037,Global
2012,Batman: Arkham City,X360,63,1020910,3479788,Global
2012,Wii Fit Plus,Wii,170,1017669,21071271,Global
2012,Mass Effect 3,PS3,43,1004125,1004125,Global
2012,One Piece Pirate Musou,PS3,44,1000307,1000307,Global
2012,Resident Evil: Operation Raccoon City,PS3,41,990003,990003,Global
2012,Pro Evolution Soccer 2013,PS3,15,989303,989303,Global
2012,Kid Icarus: Uprising,3DS,41,970044,970044,Global
2012,Assassin's Creed: Revelations,PS3,59,961237,3753005,Global
2012,Pokemon Black / White,DS,120,959189,14391557,Global
2012,Wii Party,Wii,130,933810,7911448,Global
2012,Dragon Quest Monsters: Terry's Wonderland 3D,3DS,31,928830,928830,Global
2012,The Elder Scrolls V: Skyrim,PC,60,913733,2666197,Global
2012,NCAA Football 13,X360,25,885992,885992,Global
2012,FIFA Soccer 12,X360,66,876665,3981269,Global
2012,Skylanders Giants,X360,11,873338,873338,Global
2012,Assassin's Creed: Revelations,X360,59,865552,3793419,Global
2012,Nintendogs + cats,3DS,97,864934,2810155,Global
2012,Pokemon + Nobunaga no Yabou,DS,42,863136,863136,Global
2012,FIFA Street,PS3,42,863033,863033,Global
2012,Dragon's Dogma,PS3,32,857513,857513,Global
2012,Mario & Sonic at the London 2012 Olympic Games,3DS,47,848528,848528,Global
2012,The Sims 3,PC,187,833663,4129772,Global
2012,Dishonored,PS3,12,831465,831465,Global
2012,NBA 2K12,PS3,65,830525,1931083,Global
2012,WWE '13,X360,9,829882,829882,Global
2012,LEGO Batman 2: DC Super Heroes,X360,28,829548,829548,Global
2012,MLB 12: The Show,PS3,43,820756,820756,Global
2012,Need for Speed: Most Wanted (Limited Edition),X360,9,804580,804580,Global
2012,Red Dead Redemption,PS3,137,802965,5228383,Global
2012,Medal of Honor: Warfighter,PS3,10,802307,802307,Global
2012,WWE '13,PS3,9,796430,796430,Global
2012,Call of Duty: Black Ops II,PC,7,793027,793027,Global
