Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2007,Assassin's Creed,PS3,7,"1,776,739","1,776,739",Global
2007,Big Brain Academy,DS,131,"1,754,487","4,561,610",Global
2007,Flash Focus: Vision Training in Minutes a Day,DS,31,"1,716,520","1,716,520",Global
2007,WarioWare: Smooth Moves,Wii,57,"1,711,590","1,912,296",Global
2007,Gears of War,X360,60,"1,622,646","4,595,912",Global
2007,Big Brain Academy: Wii Degree,Wii,36,"1,522,905","1,522,905",Global
2007,MySims,DS,15,"1,493,282","1,493,282",Global
2007,Yoshi's Island DS,DS,59,"1,487,338","2,076,761",Global
2007,Guitar Hero II,X360,39,"1,455,728","1,455,728",Global
2007,Grand Theft Auto: Vice City Stories,PSP,61,"1,429,433","2,225,502",Global
2007,BioShock,X360,19,"1,377,733","1,377,733",Global
2007,Crackdown,X360,45,"1,345,334","1,345,334",Global
2007,Guitar Hero III: Legends of Rock,Wii,9,"1,341,166","1,341,166",Global
2007,Pokemon Mystery Dungeon: Explorers of Time / Darkness,DS,16,"1,320,516","1,320,516",Global
2007,Daxter,PSP,94,"1,278,659","2,055,077",Global
2007,Grand Theft Auto: Liberty City Stories,PSP,114,"1,237,481","4,940,792",Global
2007,Mario Strikers Charged,Wii,32,"1,220,068","1,220,068",Global
2007,Super Mario 64 DS,DS,162,"1,216,842","5,664,677",Global
2007,Mass Effect,X360,6,"1,161,929","1,161,929",Global
2007,Sonic and the Secret Rings,Wii,45,"1,097,203","1,097,203",Global
2007,Dragon Quest Monsters: Joker,DS,53,"1,029,961","1,656,983",Global
2007,Metroid Prime 3: Corruption,Wii,18,"1,024,987","1,024,987",Global
2007,Dragon Quest IV: Chapters of the Chosen,DS,6,"1,021,037","1,021,037",Global
2007,English Training: Have Fun Improving Your Skills!,DS,101,"1,020,914","2,791,113",Global
2007,Sonic Rush,DS,111,"1,017,130","2,148,865",Global
2007,High School Musical: Makin' the Cut!,DS,20,"992,854","992,854",Global
2007,FIFA Soccer 08,PS3,14,"972,574","972,574",Global
2007,Resident Evil 4: Wii Edition,Wii,31,"950,452","950,452",Global
2007,Cooking Mama: Cook Off,Wii,47,"945,154","945,154",Global
2007,Hannah Montana,DS,64,"943,632","1,486,455",Global
2007,Star Wars Battlefront: Renegade Squadron,PSP,12,"937,567","937,567",Global
2007,Ratchet & Clank: Size Matters,PSP,46,"916,345","916,345",Global
2007,Wii Fit,Wii,5,"878,716","878,716",Global
2007,Need for Speed: ProStreet,PS3,7,"850,700","850,700",Global
2007,Need for Speed: ProStreet,X360,7,"847,394","847,394",Global
2007,Pro Evolution Soccer 2008,PS3,10,"846,142","846,142",Global
2007,The Sims 2: Pets,DS,62,"833,453","1,479,531",Global
2007,Diddy Kong Racing DS,DS,47,"830,115","830,115",Global
2007,The Elder Scrolls IV: Oblivion,PS3,41,"828,964","828,964",Global
2007,Tom Clancy's Rainbow Six: Vegas,X360,58,"821,562","1,539,632",Global
2007,WWE SmackDown vs Raw 2008,X360,8,"818,254","818,254",Global
2007,FIFA Soccer 08,X360,14,"814,978","814,978",Global
2007,Clubhouse Games,DS,66,"808,933","1,720,702",Global
2007,Lost Planet: Extreme Condition,X360,54,"792,521","835,561",Global
2007,Professor Layton and the Curious Village,DS,46,"780,001","780,001",Global
2007,World of Warcraft: The Burning Crusade,PC,50,"775,161","775,161",Global
2007,Crisis Core: Final Fantasy VII,PSP,16,"771,644","771,644",Global
2007,Heavenly Sword,PS3,16,"767,628","767,628",Global
2007,Link's Crossbow Training,Wii,6,"764,231","764,231",Global
2007,Uncharted: Drake's Fortune,PS3,7,"761,429","761,429",Global
2007,MySims,Wii,15,"749,187","749,187",Global
2007,LEGO Star Wars: The Complete Saga,DS,8,"745,048","745,048",Global
2007,Pokemon Battle Revolution,Wii,55,"744,072","885,136",Global
2007,Virtua Fighter 5,PS3,47,"729,914","729,914",Global
2007,FIFA Soccer 08,PSP,14,"722,942","722,942",Global
2007,Medal of Honor Heroes,PSP,63,"720,835","1,017,644",Global
2007,Bratz: Forever Diamondz,DS,67,"717,226","1,074,799",Global
2007,Final Fantasy XII: Revenant Wings,DS,36,"711,416","711,416",Global
2007,Midnight Club 3: DUB Edition,PSP,131,"706,446","2,288,077",Global
2007,Carnival Games,Wii,18,"700,157","700,157",Global
2007,Tom Clancy's Ghost Recon Advanced Warfighter 2,X360,43,"693,318","693,318",Global
2007,Fight Night Round 3,PS3,56,"691,796","782,748",Global
2007,Tom Clancy's Rainbow Six: Vegas,PS3,27,"689,963","689,963",Global
2007,The Elder Scrolls IV: Oblivion,X360,93,"688,307","1,998,708",Global
2007,Ridge Racer 7,PS3,60,"684,447","846,171",Global
2007,Worldwide Soccer Manager 2008,PC,11,"682,589","682,589",Global
2007,Madden NFL 08,PS3,20,"679,280","679,280",Global
2007,Kanshuu Nippon Joushikiryoku Kentei Kyoukai: Imasara Hito ni wa Kikenai Otona no Joushikiryoku Training DS,DS,62,"677,852","1,641,406",Global
2007,Ratatouille,DS,27,"669,606","669,606",Global
2007,Final Fantasy Tactics: The War of the Lions,PSP,34,"667,033","667,033",Global
2007,Ratchet & Clank Future: Tools of Destruction,PS3,10,"659,447","659,447",Global
2007,Viva Pinata,X360,60,"658,935","858,732",Global
