Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2016,Pokemon Sun/Moon,3DS,7,12034530,12034530,Global
2016,FIFA 17,PS4,14,9581584,9581584,Global
2016,Uncharted (PS4),PS4,34,8298741,8298741,Global
2016,Call of Duty: Infinite Warfare,PS4,9,6195297,6195297,Global
2016,Battlefield 1,PS4,11,5961774,5961774,Global
2016,Battlefield 1,XOne,11,4219657,4219657,Global
2016,Grand Theft Auto V,PS4,111,4104297,13637345,Global
2016,Call of Duty: Black Ops 3,PS4,61,4035701,14494243,Global
2016,Tom Clancy's The Division,PS4,43,4029849,4029849,Global
2016,Final Fantasy XV,PS4,5,3917803,3917803,Global
2016,Call of Duty: Infinite Warfare,XOne,9,3869585,3869585,Global
2016,FIFA 17,XOne,14,3238673,3238673,Global
2016,Madden NFL 17,PS4,19,2668159,2668159,Global
2016,Gears of War 4,XOne,12,2657164,2657164,Global
2016,Overwatch,PS4,32,2649616,2649616,Global
2016,NBA 2K17,PS4,16,2617029,2617029,Global
2016,Watch Dogs 2,PS4,7,2450658,2450658,Global
2016,Far Cry: Primal,PS4,45,2422715,2422715,Global
2016,Tom Clancy's The Division,XOne,43,2377695,2377695,Global
2016,Mafia III,PS4,13,2221814,2221814,Global
2016,Pokemon Omega Ruby/Pokemon Alpha Sapphire,3DS,111,2141977,12108626,Global
2016,The Elder Scrolls V: Skyrim,PS4,10,2090922,2090922,Global
2016,Madden NFL 17,XOne,19,2024006,2024006,Global
2016,Ratchet & Clank (2016),PS4,38,1971283,1971283,Global
2016,Forza Horizon 3,XOne,14,1931855,1931855,Global
2016,No Man's Sky,PS4,21,1854440,1854440,Global
2016,Doom (2016),PS4,34,1853542,1853542,Global
2016,Super Mario Maker,3DS,5,1832826,1832826,Global
2016,Star Wars Battlefront (2015),PS4,59,1788945,7745972,Global
2016,Grand Theft Auto V,XOne,111,1788752,5867403,Global
2016,Dark Souls III,PS4,41,1778568,1778568,Global
2016,MineCraft,XOne,111,1777471,3545953,Global
2016,MineCraft,PS4,118,1673981,4426881,Global
2016,PokÃÂ©mon X/Y,3DS,169,1638911,15597987,Global
2016,Fallout 4,PS4,60,1626583,7058744,Global
2016,Gears of War: Ultimate Edition,XOne,71,1592254,3521968,Global
2016,Mario Kart,3DS,266,1524750,13395886,Global
2016,FIFA 16,PS4,67,1523922,8159015,Global
2016,Rise of the Tomb Raider,PS4,12,1469281,1469281,Global
2016,Overwatch,XOne,32,1442942,1442942,Global
2016,NBA 2K17,XOne,16,1441046,1441046,Global
2016,Call of Duty: Black Ops 3,XOne,61,1419051,7094234,Global
2016,Yokai Watch 3,3DS,25,1411450,1411450,Global
2016,Dishonored 2,PS4,8,1319229,1319229,Global
2016,Uncharted: The Nathan Drake Collection,PS4,65,1308494,4821891,Global
2016,Fire Emblem Fates,3DS,80,1288786,1796122,Global
2016,The Elder Scrolls V: Skyrim,XOne,10,1285981,1285981,Global
2016,Pokken Tournament,WiiU,42,1258800,1258800,Global
2016,Star Wars Battlefront (2015),XOne,59,1229271,3992391,Global
2016,Naruto Shippuden: Ultimate Ninja Storm 4,PS4,48,1204896,1204896,Global
2016,Halo 5: Guardians,XOne,62,1204638,4517564,Global
2016,The Last of Us,PS4,127,1188985,5395650,Global
2016,Titanfall 2,PS4,10,1163119,1163119,Global
2016,The Legend of Zelda: Twilight Princess HD,WiiU,44,1156613,1156613,Global
2016,Tom Clancy's Rainbow Six: Siege,PS4,57,1151374,2266575,Global
2016,Kirby: Planet Robobot,3DS,36,1100795,1100795,Global
2016,FIFA 17,PS3,14,1094771,1094771,Global
2016,Minecraft,WiiU,28,1085580,1085580,Global
2016,The Witcher 3: Wild Hunt,PS4,85,1063976,4189724,Global
2016,Titanfall 2,XOne,10,1044298,1044298,Global
2016,EA Sports UFC 2,PS4,42,1024710,1024710,Global
2016,Fallout 4,XOne,60,1011741,4305711,Global
2016,Lego Star Wars: The Force Awakens,PS4,27,986820,986820,Global
2016,Watch Dogs 2,XOne,7,959121,959121,Global
2016,Street Fighter V,PS4,46,944960,944960,Global
2016,Doom (2016),XOne,34,944680,944680,Global
2016,NBA 2K16,PS4,66,940190,3918347,Global
2016,MLB 16: The Show,PS4,40,929485,929485,Global
2016,Far Cry: Primal,XOne,45,927985,927985,Global
2016,Dragon Ball: Xenoverse 2,PS4,10,916289,916289,Global
2016,The Last Guardian,PS4,4,908078,908078,Global
2016,The Sims 4,PC,122,895822,3377163,Global
2016,WWE 2K17,PS4,12,890554,890554,Global
2016,Just Dance 2017,Wii,10,888704,888704,Global
2016,MineCraft,X360,187,868865,9473037,Global
2016,Animal Crossing: New Leaf,3DS,217,852589,9717076,Global
2016,Monster Hunter X,3DS,58,851491,3393475,Global
2016,LEGO Marvel's Avengers,PS4,49,849521,849521,Global
2016,Youkai Watch,3DS,182,812592,2382896,Global
2016,Farming Simulator 17,PC,10,800176,800176,Global
2016,Final Fantasy XV,XOne,5,795272,795272,Global
2016,Mafia III,XOne,13,789641,789641,Global
2016,Tom Clancy's Rainbow Six: Siege,XOne,57,787857,1470624,Global
2016,Batman: Arkham Knight,PS4,80,770709,3990107,Global
2016,Assassin's Creed Syndicate,PS4,63,743880,3283971,Global
2016,Rocket League,PS4,28,743222,743222,Global
2016,Paper Mario: Color Splash,WiiU,13,735219,735219,Global
2016,Forza Motorsport 6,XOne,68,734866,1997722,Global
2016,MineCraft,PS3,138,730157,5705198,Global
2016,MineCraft,PSV,112,728389,2199493,Global
2016,Splatoon,WiiU,84,726180,4542340,Global
2016,Mario Party: Star Rush,3DS,13,699607,699607,Global
2016,The Legend of Zelda: Ocarina of Time,3DS,290,688392,4671267,Global
2016,Mario Kart Wii U,WiiU,136,684222,7395901,Global
2016,New Super Mario Bros. 2,3DS,232,678903,10287140,Global
2016,Pokemon Super Mystery Dungeon,3DS,68,675679,1350612,Global
2016,FIFA 16,XOne,67,665661,3232568,Global
2016,Overwatch,PC,32,662744,662744,Global
2016,Tomodachi Life,3DS,195,656601,5327414,Global
2016,Quantum Break,XOne,39,650985,650985,Global
