Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2017,Call of Duty: WWII,PS4,9,11665414,11665414,Global
2017,FIFA 18,PS4,14,10107910,10107910,Global
2017,Super Mario Odyssey,NS,10,7715648,7715648,Global
2017,Mario Kart 8 Deluxe,NS,36,6357868,6357868,Global
2017,The Legend of Zelda: Breath of the Wild,NS,44,6073816,6073816,Global
2017,Call of Duty: WWII,XOne,9,5440378,5440378,Global
2017,Pokemon: Ultra Sun and Ultra Moon,3DS,7,5308897,5308897,Global
2017,Horizon: Zero Dawn,PS4,44,4507665,4507665,Global
2017,Splatoon 2,NS,24,4104949,4104949,Global
2017,Crash Bandicoot N. Sane Trilogy,PS4,27,3615050,3615050,Global
2017,Grand Theft Auto V,PS4,163,3583468,17113539,Global
2017,Star Wars Battlefront II (2017),PS4,7,3412675,3412675,Global
2017,Destiny 2,PS4,17,3383929,3383929,Global
2017,Assassin's Creed Origins,PS4,10,3132273,3132273,Global
2017,Pokemon Sun/Moon,3DS,59,2897531,14932061,Global
2017,Gran Turismo Sport,PS4,11,2876596,2876596,Global
2017,Tom Clancy's Ghost Recon Wildlands,PS4,43,2839171,2839171,Global
2017,NBA 2K18,PS4,16,2703582,2703582,Global
2017,FIFA 18,XOne,14,2653270,2653270,Global
2017,Resident Evil VII: Biohazard,PS4,49,2534162,2534162,Global
2017,Madden NFL 18,PS4,19,2203912,2203912,Global
2017,Assassin's Creed Origins,XOne,10,1913639,1913639,Global
2017,Call of Duty: Infinite Warfare,PS4,61,1909116,8104413,Global
2017,Uncharted: The Lost Legacy,PS4,19,1836162,1836162,Global
2017,Destiny 2,XOne,17,1833351,1833351,Global
2017,Dragon Quest XI,3DS,23,1790696,1790696,Global
2017,Grand Theft Auto V,XOne,163,1705066,7512525,Global
2017,Madden NFL 18,XOne,19,1649230,1649230,Global
2017,NBA 2K18,XOne,16,1642922,1642922,Global
2017,Monster Hunter Double Cross,3DS,42,1641053,1641053,Global
2017,Uncharted (PS4),PS4,86,1588628,9887369,Global
2017,For Honor,PS4,46,1582163,1582163,Global
2017,1-2-Switch,NS,44,1574025,1574025,Global
2017,Middle-Earth: Shadow of War,PS4,12,1559177,1559177,Global
2017,Star Wars Battlefront II (2017),XOne,7,1468162,1468162,Global
2017,Forza Horizon 3,XOne,66,1464864,3396719,Global
2017,Arms,NS,29,1441461,1441461,Global
2017,Tom Clancy's Ghost Recon Wildlands,XOne,43,1431993,1431993,Global
2017,Dragon Quest XI,PS4,23,1415681,1415681,Global
2017,Mass Effect: Andromeda,PS4,41,1395403,1395403,Global
2017,Mario + Rabbids Kingdom Battle,NS,18,1389990,1389990,Global
2017,Need for Speed: Payback,PS4,8,1368491,1368491,Global
2017,Injustice 2,PS4,33,1361242,1361242,Global
2017,FIFA 17,PS4,66,1308147,10889731,Global
2017,Overwatch,PS4,84,1267277,3916893,Global
2017,The Legend of Zelda: Breath of the Wild,WiiU,44,1265974,1265974,Global
2017,Tekken 7,PS4,31,1245467,1245467,Global
2017,NieR Automata,PS4,45,1234521,1234521,Global
2017,Tom Clancy's Rainbow Six: Siege,PS4,109,1175561,3493876,Global
2017,Battlefield 1,PS4,63,1160762,7122536,Global
2017,Kingdom Hearts 1.5 + 2.5 Remix,PS4,43,1148792,1148792,Global
2017,Mario Kart,3DS,318,1144362,14540248,Global
2017,MLB The Show 17,PS4,40,1121470,1121470,Global
2017,Forza Motorsport 7,XOne,14,1116071,1116071,Global
2017,South Park: The Fractured But Whole,PS4,11,1112408,1112408,Global
2017,Pokken Tournament,NS,15,1102479,1102479,Global
2017,MineCraft,PS4,170,1081055,5490817,Global
2017,Super Mario Maker,3DS,57,1067480,2900306,Global
2017,Final Fantasy XV,PS4,57,1007753,4699627,Global
2017,Kingdom Hearts HD 2.8 Final Chapter Prologue,PS4,51,982897,982897,Global
2017,Ni-Oh,PS4,47,965586,965586,Global
2017,Wolfenstein II: The New Colossus,PS4,10,963024,963024,Global
2017,Final Fantasy XII: The Zodiac Age,PS4,25,947378,947378,Global
2017,PlayerUnknown's Battlegrounds,XOne,3,932099,932099,Global
2017,WWE 2K18,PS4,11,914426,914426,Global
2017,Persona 5,PS4,68,874486,1261659,Global
2017,Overwatch,XOne,84,854692,2297634,Global
2017,Fallout 4,PS4,112,852840,7911584,Global
2017,Battlefield 1,XOne,63,850209,5069866,Global
2017,LEGO Worlds,PS4,43,837986,837986,Global
2017,MineCraft,XOne,163,836681,4382634,Global
2017,NBA 2K17,PS4,68,834768,3469601,Global
2017,Middle-Earth: Shadow of War,XOne,12,831919,831919,Global
2017,Miitopia,3DS,56,830680,955747,Global
2017,The Elder Scrolls V: Skyrim,PS4,62,808866,2899788,Global
2017,Xenoblade Chronicles 2,NS,5,802295,802295,Global
2017,Watch Dogs 2,PS4,59,794686,3245344,Global
2017,For Honor,XOne,46,786168,786168,Global
2017,Call of Duty: Infinite Warfare,XOne,61,779439,4649024,Global
2017,PlayStation VR Worlds,PS4,64,756764,1087223,Global
2017,The Last of Us,PS4,179,748385,6144035,Global
2017,Prey (2017),PS4,35,741126,741126,Global
2017,Resident Evil VII: Biohazard,XOne,49,727543,727543,Global
2017,Mass Effect: Andromeda,XOne,41,723582,723582,Global
2017,The Sims 4,PS4,7,717387,717387,Global
2017,The Witcher 3: Wild Hunt,PS4,137,693575,4883299,Global
