Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2015,The Elder Scrolls Online: Tamriel Unlimited,PS4,30,1496383,1496383,Global
2015,Destiny: The Taken King,PS4,16,1475991,1475991,Global
2015,The Last of Us Remastered,PS4,75,1419295,4080328,Global
2015,Just Cause 3,PS4,5,1385302,1385302,Global
2015,Mario Party 10,WiiU,43,1378685,1378685,Global
2015,Until Dawn,PS4,19,1377258,1377258,Global
2015,Monster Hunter 4 Ultimate,3DS,65,1331761,3741362,Global
2015,Batman: Arkham Knight,XOne,28,1303425,1303425,Global
2015,FIFA 16,X360,15,1295443,1295443,Global
2015,FIFA 15,PS4,67,1291351,5945374,Global
2015,Far Cry 4,PS4,59,1261551,3759512,Global
2015,Forza Motorsport 6,XOne,16,1238487,1238487,Global
2015,Mario Kart 7,3DS,214,1211711,11688658,Global
2015,Mortal Kombat X,XOne,38,1201488,1201488,Global
2015,Grand Theft Auto V,PS3,120,1181423,20433442,Global
2015,The Elder Scrolls Online: Tamriel Unlimited,XOne,30,1157519,1157519,Global
2015,Rainbow Six: Siege,PS4,5,1142590,1142590,Global
2015,Battlefield: Hardline,XOne,42,1136184,1136184,Global
2015,Yoshi's Woolly World,WiiU,28,1133519,1133519,Global
2015,Animal Crossing: New Leaf,3DS,165,1111119,8593403,Global
2015,Halo: The Master Chief Collection,XOne,60,1089587,3025227,Global
2015,Assassin's Creed Syndicate,XOne,11,1089368,1089368,Global
2015,Minecraft: Xbox One Edition,XOne,59,1088684,1856205,Global
2015,The Witcher 3: Wild Hunt,XOne,33,1084884,1084884,Global
2015,Destiny,PS4,69,1073144,5468797,Global
2015,Call of Duty: Advanced Warfare,XOne,61,1061624,5130884,Global
2015,The Sims 4,PC,70,1031209,2465510,Global
2015,Dying Light,XOne,49,1002019,1002019,Global
2015,Tomodachi Life,3DS,142,997238,4804378,Global
2015,Assassin's Creed: Unity,XOne,60,982010,3405876,Global
2015,New Super Mario Bros. 2,3DS,180,971508,9470822,Global
2015,Rise of the Tomb Raider,XOne,8,968151,968151,Global
2015,Assassin's Creed: Unity,PS4,60,963335,3730318,Global
2015,WWE 2K16,PS4,10,962146,962146,Global
2015,Minecraft: PlayStation Vita Edition,PSV,60,958898,1471104,Global
2015,Pokemon X/Y,3DS,117,939939,13262792,Global
2015,Super Mario 3D World,WiiU,111,937843,4040131,Global
2015,Mad Max,PS4,18,932519,932519,Global
2015,Legend of Zelda: Triforce Heroes,3DS,11,931480,931480,Global
2015,Fallout 4,PC,8,900727,900727,Global
2015,Grand Theft Auto V,X360,120,884962,15705347,Global
2015,Final Fantasy Type-0 HD,PS4,42,863354,863354,Global
2015,Dragon Ball: Xenoverse,PS4,48,854417,854417,Global
2015,Destiny: The Taken King,XOne,16,852760,852760,Global
2015,Middle-Earth: Shadow of Mordor,PS4,66,851915,2722566,Global
2015,Dragon Quest VIII: Journey of the Cursed King,3DS,19,833735,833735,Global
2015,MLB 15: The Show,PS4,40,828889,828889,Global
2015,Project CARS,PS4,35,825980,825980,Global
2015,Evolve,PS4,47,825203,825203,Global
2015,Grand Theft Auto V,PC,38,808821,808821,Global
2015,Just Dance 2016,Wii,11,807340,807340,Global
2015,Madden NFL 16,X360,19,776579,776579,Global
2015,LEGO Jurassic World,X360,30,749862,749862,Global
2015,Destiny,XOne,69,748145,3264979,Global
2015,LEGO Jurassic World,PS4,30,746915,746915,Global
2015,LEGO Jurassic World,PS3,30,743124,743124,Global
