Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2013,FIFA Soccer 14,X360,15,"621,458","621,458",USA
2013,Injustice: Gods Among Us,X360,38,"619,185","619,185",USA
2013,Disney Infinity,Wii,20,"616,705","616,705",USA
2013,Battlefield 4,PS4,8,"588,638","588,638",USA
2013,NCAA Football 14,PS3,26,"582,759","582,759",USA
2013,Super Mario 3D Land,3DS,112,"575,490","3,868,960",USA
2013,StarCraft II: Heart of the Swarm,PC,43,"568,574","568,574",USA
2013,Pokemon Black / White Version 2,DS,65,"554,915","2,232,232",USA
2013,New Super Mario Bros. Wii,Wii,216,"549,466","12,716,082",USA
2013,Disney Infinity,X360,20,"546,162","546,162",USA
2013,Mario & Luigi: Dream Team,3DS,21,"543,357","543,357",USA
2013,Far Cry 3,X360,57,"536,951","1,128,951",USA
2013,Assassin's Creed IV: Black Flag,PS4,8,"520,066","520,066",USA
2013,Batman: Arkham City,X360,116,"517,577","2,489,759",USA
2013,MLB 13: The Show,PS3,44,"514,473","514,473",USA
2013,Dead Space 3,X360,48,"510,173","510,173",USA
2013,Forza Motorsport 5,XOne,7,"508,757","508,757",USA
2013,BioShock Infinite,PS3,41,"503,002","503,002",USA
2013,Just Dance 2014,X360,13,"499,532","499,532",USA
2013,Dead Rising 3,XOne,7,"495,380","495,380",USA
2013,LEGO Marvel Super Heroes,X360,11,"493,890","493,890",USA
2013,FIFA Soccer 14,PS3,15,"492,829","492,829",USA
2013,Tomb Raider,PS3,44,"460,384","460,384",USA
2013,Skylanders Swap Force,X360,12,"454,749","454,749",USA
2013,Kingdom Hearts HD 1.5 ReMIX,PS3,17,"454,177","454,177",USA
2013,Assassin's Creed III,X360,62,"453,289","2,576,663",USA
2013,The Elder Scrolls V: Skyrim,X360,113,"447,125","4,023,272",USA
2013,Diablo III,X360,18,"434,859","434,859",USA
2013,Donkey Kong Country Returns 3D,3DS,33,"429,914","429,914",USA
2013,NBA 2K14,PS4,8,"425,304","425,304",USA
2013,The Legend of Zelda: The Wind Waker HD,WiiU,14,"418,160","418,160",USA
2013,Ryse: Son of Rome,XOne,7,"414,226","414,226",USA
2013,NBA 2K13,PS3,66,"411,135","1,480,352",USA
2013,Killzone: Shadow Fall,PS4,8,"405,983","405,983",USA
2013,Crysis 3,X360,46,"396,800","396,800",USA
2013,Fire Emblem: Awakening,3DS,48,"394,734","394,734",USA
2013,Tom Clancy's Splinter Cell: Blacklist,X360,20,"393,247","393,247",USA
2013,Ni no Kuni: Wrath of the White Witch,PS3,50,"387,605","387,605",USA
2013,Saints Row IV,PS3,20,"376,522","376,522",USA
2013,LEGO City Undercover: The Chase Begins,3DS,37,"369,783","369,783",USA
2013,Batman: Arkham City,PS3,116,"368,125","2,178,718",USA
2013,WWE 2K14,X360,10,"364,274","364,274",USA
2013,Madden NFL 25,PS4,8,"363,327","363,327",USA
2013,Assassin's Creed IV: Black Flag,XOne,7,"354,390","354,390",USA
2013,Dead Island: Riptide,X360,37,"350,420","350,420",USA
2013,Far Cry 3,PS3,57,"344,336","652,541",USA
2013,Paper Mario,3DS,60,"343,925","830,392",USA
2013,Madden NFL 25,XOne,7,"342,022","342,022",USA
2013,Gran Turismo 5,PS3,163,"338,469","2,563,780",USA
2013,Dead Space 3,PS3,48,"336,124","336,124",USA
2013,Pokemon Mystery Dungeon: Gates to Infinity,3DS,41,"335,801","335,801",USA
2013,LEGO Marvel Super Heroes,PS3,11,"335,371","335,371",USA
2013,Red Dead Redemption,X360,190,"334,116","3,176,579",USA
2013,Diablo III,PS3,18,"331,691","331,691",USA
