Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2017,Overwatch,XOne,84,428958,1262670,USA
2017,Injustice 2,XOne,33,424560,424560,USA
2017,Mass Effect: Andromeda,XOne,41,424029,424029,USA
2017,NBA 2K17,XOne,68,417388,1545619,USA
2017,1-2-Switch,NS,44,410591,410591,USA
2017,Uncharted: The Lost Legacy,PS4,19,403266,403266,USA
2017,Persona 5,PS4,39,399189,399189,USA
2017,MineCraft,XOne,163,398260,2346310,USA
2017,Kingdom Hearts HD 2.8 Final Chapter Prologue,PS4,49,390899,390899,USA
2017,Resident Evil VII: Biohazard,XOne,49,379601,379601,USA
2017,Tekken 7,PS4,31,372921,372921,USA
2017,Mario Kart,3DS,317,357927,5216642,USA
2017,Call of Duty: Infinite Warfare,XOne,61,355136,2609279,USA
2017,Tom Clancy's Rainbow Six: Siege,XOne,109,354381,1164788,USA
2017,Final Fantasy XV,PS4,57,353623,1480974,USA
2017,Madden NFL 17,PS4,71,349032,2104456,USA
2017,NieR Automata,PS4,43,340844,340844,USA
2017,Wolfenstein II: The New Colossus,PS4,10,333875,333875,USA
2017,Gears of War 4,XOne,64,326775,1924512,USA
2017,Final Fantasy XII: The Zodiac Age,PS4,25,319765,319765,USA
2017,Need for Speed: Payback,PS4,8,316353,316353,USA
2017,Battlefield 1,PS4,63,315475,1966228,USA
2017,The Last of Us,PS4,179,314904,2293056,USA
2017,The Elder Scrolls V: Skyrim,NS,7,314782,314782,USA
2017,Tom Clancy's Rainbow Six: Siege,PS4,109,311766,863071,USA
2017,Madden NFL 17,XOne,71,308568,1945872,USA
2017,Ni-Oh,PS4,47,299891,299891,USA
2017,Xenoblade Chronicles 2,NS,5,297435,297435,USA
2017,Wolfenstein II: The New Colossus,XOne,10,285941,285941,USA
2017,South Park: The Fractured But Whole,XOne,11,278872,278872,USA
2017,WWE 2K18,PS4,11,272454,272454,USA
2017,Halo Wars 2,XOne,45,250434,250434,USA
2017,Sonic Forces,NS,8,250214,250214,USA
2017,WWE 2K18,XOne,11,242458,242458,USA
2017,Uncharted: The Nathan Drake Collection,PS4,117,241355,2218349,USA
2017,MineCraft,PS4,169,237733,1574216,USA
2017,Rocket League,XOne,78,237680,355718,USA
2017,Super Mario Maker,3DS,57,230435,611269,USA
2017,Watch Dogs 2,PS4,59,228575,850219,USA
2017,Fire Emblem Echoes: Shadows of Valentia,3DS,33,227643,227643,USA
2017,The Elder Scrolls V: Skyrim PSVR,PS4,7,227499,227499,USA
2017,The Elder Scrolls V: Skyrim,PS4,62,225150,1002515,USA
2017,Need for Speed: Payback,XOne,8,222495,222495,USA
2017,Super Smash Bros. Wii U,3DS,170,220953,3277874,USA
2017,NHL 18,XOne,16,210396,210396,USA
2017,The Sims 4,PS4,7,209669,209669,USA
2017,Just Dance 2018,NS,10,206991,206991,USA
2017,Miitopia,3DS,23,203737,203737,USA
2017,NHL 18,PS4,16,199630,199630,USA
2017,The Elder Scrolls V: Skyrim,XOne,62,199076,921626,USA
2017,Super Bomberman R,NS,44,198236,198236,USA
