Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2008,Wii Sports,Wii,111,"9,669,407","17,002,020",USA
2008,Wii Play,Wii,99,"5,291,362","8,982,137",USA
2008,Mario Kart Wii,Wii,36,"4,718,507","4,718,507",USA
2008,Wii Fit,Wii,33,"4,299,177","4,299,177",USA
2008,Super Smash Bros. Brawl,Wii,43,"3,803,898","3,803,898",USA
2008,Grand Theft Auto IV,X360,36,"3,643,919","3,643,919",USA
2008,Call of Duty: World at War,X360,8,"2,580,454","2,580,454",USA
2008,Gears of War 2,X360,9,"2,416,241","2,416,241",USA
2008,Grand Theft Auto IV,PS3,36,"2,003,983","2,003,983",USA
2008,New Super Mario Bros.,DS,138,"1,981,996","5,126,703",USA
2008,Call of Duty 4: Modern Warfare,X360,61,"1,785,510","4,141,590",USA
2008,Madden NFL 09,X360,21,"1,745,845","1,745,845",USA
2008,Nintendogs,DS,176,"1,675,954","7,121,560",USA
2008,Brain Age: Train Your Brain in Minutes a Day,DS,142,"1,642,836","3,626,822",USA
2008,LEGO Indiana Jones: The Original Adventures,X360,31,"1,605,818","1,605,818",USA
2008,Mario Kart DS,DS,164,"1,535,974","4,170,582",USA
2008,Guitar Hero III: Legends of Rock,Wii,62,"1,533,989","2,550,774",USA
2008,Guitar Hero: On Tour,DS,28,"1,500,058","1,500,058",USA
2008,Pokemon Diamond / Pearl Version,DS,89,"1,479,696","5,080,591",USA
2008,Kung Fu Panda,X360,31,"1,402,963","1,402,963",USA
2008,Brain Age 2: More Training in Minutes a Day,DS,72,"1,376,906","2,530,478",USA
2008,Guitar Hero: World Tour,Wii,10,"1,374,711","1,374,711",USA
2008,Metal Gear Solid 4: Guns of the Patriots,PS3,30,"1,357,970","1,357,970",USA
2008,Mario Party DS,DS,59,"1,346,754","1,813,748",USA
2008,Link's Crossbow Training,Wii,59,"1,301,012","1,809,454",USA
2008,Pokemon Mystery Dungeon: Explorers of Time / Darkness,DS,37,"1,281,805","1,281,805",USA
2008,Super Mario Galaxy,Wii,60,"1,263,785","3,325,295",USA
2008,Fable II,X360,11,"1,229,591","1,229,591",USA
2008,Guitar Hero III: Legends of Rock,X360,62,"1,181,808","2,540,138",USA
2008,Madden NFL 09,PS3,21,"1,179,726","1,179,726",USA
2008,Halo 3,X360,67,"1,177,825","5,422,149",USA
2008,Call of Duty: World at War,PS3,8,"1,159,384","1,159,384",USA
2008,Mario & Sonic at the Olympic Games,DS,50,"1,109,164","1,109,164",USA
2008,Mario & Sonic at the Olympic Games,Wii,61,"1,106,121","1,893,018",USA
2008,Sega Superstars Tennis,X360,42,"1,097,181","1,097,181",USA
2008,Rock Band,X360,59,"1,048,722","1,579,412",USA
2008,Tom Clancy's Rainbow Six: Vegas 2,X360,42,"1,042,009","1,042,009",USA
2008,Fallout 3,X360,10,"1,039,880","1,039,880",USA
2008,Rock Band,Wii,28,"1,033,102","1,033,102",USA
2008,Left 4 Dead,X360,7,"1,022,418","1,022,418",USA
2008,Rock Band 2,X360,16,"1,011,483","1,011,483",USA
2008,Call of Duty 4: Modern Warfare,PS3,61,"965,397","1,743,501",USA
2008,Guitar Hero: World Tour,X360,10,"943,593","943,593",USA
2008,Mario Party 8,Wii,84,"893,276","2,529,989",USA
2008,Wii Music,Wii,11,"862,327","862,327",USA
2008,Animal Crossing: City Folk,Wii,7,"856,889","856,889",USA
2008,Imagine: Fashion Designer,DS,63,"856,845","999,965",USA
2008,God of War: Chains of Olympus,PSP,44,"837,077","837,077",USA
2008,Assassin's Creed,X360,60,"829,102","2,395,159",USA
2008,Game Party,Wii,58,"829,022","920,963",USA
2008,Army of Two,X360,44,"823,858","823,858",USA
2008,Star Wars: The Force Unleashed,X360,16,"818,646","818,646",USA
2008,Imagine: Babyz,DS,63,"813,582","967,427",USA
2008,Carnival Games,Wii,71,"811,281","1,251,010",USA
2008,Kirby Super Star Ultra,DS,15,"798,002","798,002",USA
2008,Daxter,PSP,147,"766,961","1,830,698",USA
2008,LEGO Star Wars: The Complete Saga,DS,61,"759,798","1,078,672",USA
2008,MySims,DS,68,"750,164","1,199,276",USA
2008,LEGO Star Wars: The Complete Saga,Wii,61,"703,224","1,052,770",USA
2008,Ratchet & Clank: Size Matters,PSP,99,"680,223","981,475",USA
2008,Super Mario 64 DS,DS,215,"646,528","2,818,924",USA
2008,Mario Super Sluggers,Wii,19,"617,073","617,073",USA
2008,LittleBigPlanet,PS3,10,"613,678","613,678",USA
2008,LEGO Indiana Jones: The Original Adventures,DS,31,"608,649","608,649",USA
2008,Resistance 2,PS3,9,"590,084","590,084",USA
2008,LEGO Indiana Jones: The Original Adventures,Wii,31,"585,172","585,172",USA
2008,Hannah Montana: Music Jam,DS,64,"574,566","800,842",USA
2008,Tiger Woods PGA Tour 08,Wii,71,"566,508","764,712",USA
2008,Guitar Hero III: Legends of Rock,PS3,62,"564,376","970,282",USA
2008,Devil May Cry 4,X360,48,"554,821","554,821",USA
2008,Pokemon Ranger: Shadows of Almia,DS,8,"549,263","549,263",USA
2008,Assassin's Creed,PS3,60,"540,428","1,183,811",USA
2008,Crisis Core: Final Fantasy VII,PSP,41,"535,734","535,734",USA
2008,Gran Turismo 5 Prologue,PS3,38,"534,769","534,769",USA
2008,Saints Row 2,X360,12,"532,124","532,124",USA
2008,Star Wars: The Force Unleashed,Wii,16,"531,342","531,342",USA
2008,Animal Crossing: Wild World,DS,161,"528,794","1,962,826",USA
2008,Guitar Hero: Aerosmith,Wii,27,"528,443","528,443",USA
2008,MLB 08: The Show,PS3,44,"526,399","526,399",USA
2008,NBA 2K9,X360,13,"525,496","525,496",USA
2008,Dance Dance Revolution: Hottest Party,Wii,67,"524,684","742,039",USA
2008,Cooking Mama 2: Dinner With Friends,DS,60,"523,896","769,248",USA
2008,Madden NFL 09 All-Play,Wii,21,"522,284","522,284",USA
2008,NCAA Football 09,X360,25,"513,280","513,280",USA
2008,Rock Band,PS3,59,"512,050","691,091",USA
2008,Mortal Kombat vs DC Universe,X360,7,"502,619","502,619",USA
2008,Guitar Hero: World Tour,PS3,10,"502,129","502,129",USA
2008,SoulCalibur IV,X360,23,"500,741","500,741",USA
2008,Battlefield: Bad Company,X360,28,"493,848","493,848",USA
2008,Club Penguin: Elite Penguin Force,DS,6,"493,711","493,711",USA
2008,Ninja Gaiden II,X360,31,"483,592","483,592",USA
2008,Deca Sports,Wii,34,"483,591","483,591",USA
2008,Uncharted: Drake's Fortune,PS3,60,"483,492","722,627",USA
2008,Cooking Mama,DS,121,"480,781","1,404,061",USA
2008,SOCOM: U.S. Navy SEALs Confrontation,PS3,12,"475,473","475,473",USA
2008,Far Cry 2,X360,11,"474,555","474,555",USA
2008,Personal Trainer: Cooking,DS,6,"473,764","473,764",USA
2008,NERF N-Strike,Wii,10,"473,085","473,085",USA
2008,Major League Baseball 2K8,X360,44,"470,114","470,114",USA
2008,Need for Speed: ProStreet,X360,60,"465,849","868,888",USA
