Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2010,Mario Party DS,DS,163,"1,219,001","3,556,521",USA
2010,Fallout: New Vegas,X360,11,"1,215,515","1,215,515",USA
2010,World of Warcraft: Cataclysm,PC,4,"1,187,172","1,187,172",USA
2010,Final Fantasy XIII,PS3,43,"1,080,965","1,080,965",USA
2010,NBA 2K11,X360,13,"1,075,747","1,075,747",USA
2010,Sports Champions,PS3,16,"1,061,781","1,061,781",USA
2010,Disney Epic Mickey,Wii,5,"1,035,767","1,035,767",USA
2010,Medal of Honor,X360,12,"1,028,061","1,028,061",USA
2010,Assassin's Creed: Brotherhood,PS3,7,"1,004,377","1,004,377",USA
2010,Wii Party,Wii,13,"995,342","995,342",USA
2010,BioShock 2,X360,47,"940,946","940,946",USA
2010,Michael Jackson: The Experience,Wii,6,"926,624","926,624",USA
2010,God of War Collection,PS3,59,"887,410","1,438,128",USA
2010,Dance Central,X360,9,"878,305","878,305",USA
2010,Halo 3: ODST,X360,67,"836,318","3,601,444",USA
2010,Battlefield: Bad Company 2,PS3,44,"834,084","834,084",USA
2010,Uncharted 2: Among Thieves,PS3,64,"819,347","1,893,030",USA
2010,Tom Clancy's Splinter Cell: Conviction,X360,38,"794,051","794,051",USA
2010,Final Fantasy XIII,X360,43,"786,679","786,679",USA
2010,uDraw Studio,Wii,7,"775,925","775,925",USA
2010,Assassin's Creed II,PS3,59,"747,098","1,766,721",USA
2010,Medal of Honor,PS3,12,"733,574","733,574",USA
2010,Cabela's Big Game Hunter 2010,Wii,66,"728,826","1,323,768",USA
2010,Assassin's Creed II,X360,59,"727,857","2,285,193",USA
2010,NBA 2K11,PS3,13,"713,946","713,946",USA
2010,Wii Play,Wii,203,"705,474","12,417,510",USA
2010,Mario vs. Donkey Kong: Mini-Land Mayhem!,DS,7,"703,760","703,760",USA
2010,Game Party 3,Wii,65,"690,758","770,591",USA
2010,LittleBigPlanet,PS3,114,"685,117","1,873,845",USA
2010,NCAA Football 11,X360,25,"647,660","647,660",USA
2010,LEGO Harry Potter: Years 1-4,Wii,27,"614,208","614,208",USA
2010,Super Mario All-Stars: Limited Edition,Wii,3,"612,491","612,491",USA
2010,Grand Theft Auto IV,PS3,140,"609,615","2,977,600",USA
2010,Heavy Rain,PS3,45,"590,884","590,884",USA
2010,Mario & Luigi: Bowser's Inside Story,DS,68,"589,934","1,968,802",USA
2010,MAG: Massive Action Game,PS3,49,"573,897","573,897",USA
2010,LEGO Harry Potter: Years 1-4,DS,27,"561,914","561,914",USA
2010,UFC Undisputed 2010,X360,32,"561,477","561,477",USA
2010,Fallout: New Vegas,PS3,11,"559,851","559,851",USA
2010,LEGO Star Wars: The Complete Saga,Wii,165,"556,464","2,331,235",USA
2010,EA Sports Active,Wii,85,"548,243","1,757,213",USA
2010,MLB 10: The Show,PS3,44,"526,552","526,552",USA
2010,Kirby's Epic Yarn,Wii,11,"526,237","526,237",USA
2010,Grand Theft Auto IV,X360,140,"521,101","4,551,145",USA
2010,NCAA Football 11,PS3,25,"515,580","515,580",USA
2010,Need for Speed: Hot Pursuit,X360,7,"509,973","509,973",USA
2010,NERF N-Strike Elite,Wii,62,"509,177","811,716",USA
2010,Mario & Sonic at the Olympic Winter Games,Wii,64,"504,505","1,440,203",USA
2010,The Legend of Zelda: Spirit Tracks,DS,56,"504,446","1,047,602",USA
2010,Wipeout: The Game,Wii,28,"489,264","489,264",USA
2010,Super Scribblenauts,DS,12,"470,240","470,240",USA
2010,BioShock 2,PS3,47,"465,983","465,983",USA
2010,Left 4 Dead 2,X360,59,"457,015","1,906,381",USA
2010,UFC Undisputed 2010,PS3,32,"451,441","451,441",USA
2010,Toy Story 3: The Video Game,DS,29,"446,560","446,560",USA
2010,Phineas and Ferb,DS,100,"445,302","861,436",USA
2010,darksiders,X360,52,"440,765","440,765",USA
2010,FIFA Soccer 11,X360,14,"435,057","435,057",USA
2010,ZhuZhu Pets,DS,41,"433,429","433,429",USA
2010,Super Street Fighter IV,PS3,36,"430,955","430,955",USA
2010,Scribblenauts,DS,68,"428,916","1,072,336",USA
2010,Aliens vs Predator,X360,46,"424,376","424,375",USA
2010,Cooking Mama,DS,225,"415,242","2,314,529",USA
2010,Kinectimals,X360,9,"411,941","411,941",USA
2010,Metroid: Other M,Wii,18,"411,523","411,523",USA
2010,Super Mario 64 DS,DS,319,"410,381","3,930,665",USA
2010,Gold's Gym: Cardio Workout,Wii,93,"407,890","810,821",USA
2010,Borderlands,X360,63,"406,505","1,312,021",USA
2010,Dante's Inferno,PS3,47,"403,326","403,326",USA
