Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2014,Grand Theft Auto V,PS3,67,"738,370","5,856,366",USA
2014,NBA 2K15,XOne,12,"735,064","735,064",USA
2014,Watch Dogs,XOne,31,"701,771","701,771",USA
2014,Super Mario 3D World,WiiU,58,"700,584","1,366,826",USA
2014,Titanfall,X360,38,"694,829","694,829",USA
2014,Nintendo Land,WiiU,110,"675,301","2,150,528",USA
2014,Call of Duty: Ghosts,PS3,60,"675,001","3,376,576",USA
2014,Assassin's Creed: Unity,PS4,7,"653,824","653,824",USA
2014,Just Dance 2015,Wii,10,"642,834","642,834",USA
2014,Middle-Earth: Shadow of Mordor,PS4,13,"618,933","618,933",USA
2014,Call of Duty: Ghosts,XOne,58,"602,827","1,480,725",USA
2014,New Super Mario Bros. 2,3DS,123,"582,143","2,972,837",USA
2014,Tomodachi Life,3DS,30,"573,130","573,130",USA
2014,Watch Dogs,X360,31,"573,038","573,038",USA
2014,Far Cry 4,PS4,6,"570,099","570,099",USA
2014,Call of Duty: Ghosts,PS4,59,"560,306","1,374,857",USA
2014,FIFA 15,X360,14,"538,058","538,058",USA
2014,The Sims 4,PC,17,"527,057","527,057",USA
2014,The LEGO Movie Videogame,X360,47,"523,343","523,343",USA
2014,Assassin's Creed IV: Black Flag,X360,61,"488,974","1,574,144",USA
2014,FIFA 15,PS4,14,"486,787","486,787",USA
2014,Minecraft: PlayStation 4 Edition,PS4,12,"484,417","484,417",USA
2014,Forza Motorsport 5,XOne,58,"478,715","987,472",USA
2014,Middle-Earth: Shadow of Mordor,XOne,13,"469,647","469,647",USA
2014,NBA 2K15,PS3,12,"466,561","466,561",USA
2014,Destiny,PS3,16,"450,572","450,572",USA
2014,Mario Kart 7,3DS,160,"449,456","3,734,999",USA
2014,MLB 14 The Show,PS4,34,"441,319","441,319",USA
2014,New Super Mario Bros. U,WiiU,110,"441,116","1,953,198",USA
2014,Donkey Kong Country: Tropical Freeze,WiiU,45,"423,733","423,733",USA
2014,Battlefield 4,PS4,59,"422,568","1,011,206",USA
2014,Watch Dogs,PS3,31,"417,556","417,556",USA
2014,Diablo III,PC,137,"415,102","1,971,012",USA
2014,Dragon Age: Inquisition,PS4,6,"405,951","405,951",USA
2014,New Super Luigi U,WiiU,70,"403,209","1,064,217",USA
2014,NBA 2K14,X360,65,"401,308","1,779,621",USA
2014,The Evil Within,PS4,11,"396,928","396,928",USA
2014,Minecraft: Xbox One Edition,XOne,6,"391,744","391,744",USA
2014,The Last of Us,PS3,81,"388,869","2,014,156",USA
2014,South Park: The Stick of Truth,X360,43,"388,156","388,156",USA
2014,Far Cry 4,XOne,6,"384,325","384,325",USA
2014,Sunset Overdrive,XOne,9,"378,813","378,813",USA
2014,Assassin's Creed IV: Black Flag,PS3,61,"377,567","1,086,165",USA
2014,Skylanders: Trap Team,Wii,12,"376,952","376,952",USA
2014,Mario Kart Wii,Wii,348,"376,403","14,215,985",USA
2014,Skylanders: Trap Team,X360,12,"369,687","369,687",USA
2014,Hyrule Warriors,WiiU,14,"363,901","363,901",USA
2014,Animal Crossing: New Leaf,3DS,81,"362,847","1,421,131",USA
2014,Bravely Default: Flying Fairy,3DS,47,"360,719","360,719",USA
2014,Kirby: Triple Deluxe,3DS,35,"360,686","360,686",USA
2014,Battlefield 4,XOne,58,"358,843","998,834",USA
2014,Disney Infinity 2.0: Marvel Super Heroes,X360,14,"355,896","355,896",USA
2014,FIFA 15,XOne,14,"354,575","354,575",USA
2014,Borderlands: The Pre-Sequel,X360,11,"352,227","352,227",USA
2014,New Super Mario Bros. Wii,Wii,267,"351,598","13,067,680",USA
2014,Metal Gear Solid V: Ground Zeroes,PS4,41,"344,211","344,211",USA
2014,Battlefield 4,X360,61,"340,876","1,869,433",USA
2014,Final Fantasy X / X-2 HD Remaster,PS3,41,"338,076","338,076",USA
2014,Dead Rising 3,XOne,58,"337,724","833,104",USA
2014,FIFA 15,PS3,14,"337,594","337,594",USA
2014,LEGO Marvel Super Heroes,X360,62,"337,039","830,929",USA
2014,Just Dance 2014,Wii,64,"329,237","1,689,741",USA
2014,Dragon Age: Inquisition,XOne,6,"327,780","327,780",USA
2014,Killzone: Shadow Fall,PS4,59,"327,770","733,753",USA
2014,Yoshi's New Island,3DS,42,"326,880","326,880",USA
2014,Wolfenstein: The New Order,PS4,32,"313,236","313,236",USA
2014,EA Sports UFC,PS4,28,"305,713","305,713",USA
2014,Assassin's Creed IV: Black Flag,PS4,59,"305,096","825,162",USA
2014,Super Mario 3D Land,3DS,163,"304,809","4,173,769",USA
