Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2012,Gran Turismo 5,PS3,110,548593,2225311,USA
2012,Super Mario Galaxy,Wii,268,536905,5171312,USA
2012,Just Dance 4,X360,12,527586,527586,USA
2012,Skylanders Giants,X360,10,507149,507149,USA
2012,LEGO Batman 2: DC Super Heroes,Wii,28,502602,502602,USA
2012,Kingdom Hearts 3D: Dream Drop Distance,3DS,22,498104,498104,USA
2012,Grand Theft Auto IV,X360,244,497556,5667375,USA
2012,The Elder Scrolls V: Skyrim,PS3,60,496410,1579129,USA
2012,Paper Mario,3DS,7,486467,486467,USA
2012,New Super Mario Bros.,DS,346,484574,9923378,USA
2012,World of Warcraft: Mists of Pandaria,PC,14,479203,479203,USA
2012,Zumba Fitness,X360,111,476458,1200754,USA
2012,Twisted Metal,PS3,46,460260,460260,USA
2012,Hitman: Absolution,X360,6,446599,446599,USA
2012,Mass Effect 3,PS3,43,439668,439668,USA
2012,WWE '13,X360,9,438616,438616,USA
2012,Pokemon Black / White,DS,95,438511,4841936,USA
2012,Forza Horizon,X360,10,435387,435387,USA
2012,Wii Fit Plus,Wii,169,431681,8047316,USA
2012,Pokémon Black and White,DS,28,425853,425853,USA
2012,Red Dead Redemption,X360,137,424799,2842463,USA
2012,Kingdoms of Amalur: Reckoning,X360,47,422720,422720,USA
2012,LEGO Batman 2: DC Super Heroes,X360,28,412578,412578,USA
2012,Halo: Reach,X360,120,408705,6120993,USA
2012,Resident Evil: Operation Raccoon City (Special Edition).,X360,41,407023,407023,USA
2012,Grand Theft Auto IV,PS3,244,406796,3997085,USA
2012,Uncharted 2: Among Thieves,PS3,168,406062,2770292,USA
2012,Assassin's Creed: Revelations,X360,59,405324,1878286,USA
2012,Dead Island,X360,69,400420,1089196,USA
2012,UFC Undisputed 3,X360,46,399796,399796,USA
2012,Disney Epic Mickey 2: The Power of Two,Wii,6,393627,393627,USA
2012,Wipeout: The Game,Wii,132,386939,1621944,USA
2012,Mario Kart DS,DS,372,383070,8546137,USA
2012,Dishonored,PS3,12,380970,380970,USA
2012,Max Payne 3,PS3,33,372750,372750,USA
2012,Gears of War 3,X360,67,372650,3370918,USA
2012,Red Dead Redemption,PS3,137,370817,2124754,USA
2012,Batman: Arkham Asylum,X360,175,367756,1667800,USA
2012,Major League Baseball 2K12,X360,43,365509,365509,USA
2012,Need for Speed: Most Wanted (Limited Edition),PS3,9,359863,359863,USA
2012,Resident Evil: Operation Raccoon City,PS3,41,359614,359614,USA
2012,Medal of Honor: Warfighter,X360,10,358370,358370,USA
