Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2010,Tactics Ogre: Let Us Cling Together,PSP,8,"251,724","251,724",Japan
2010,Fossil Fighters: Champions,DS,7,"250,399","250,399",Japan
2010,Jikkyou Powerful Pro Yakyuu 2010,PS3,25,"242,071","242,071",Japan
2010,Resonance of Fate,PS3,49,"239,800","239,800",Japan
2010,K-ON! Houkago Live!!,PSP,14,"235,506","235,506",Japan
2010,Pro Yakyuu Spirits 2010,PSP,40,"232,464","232,464",Japan
2010,Call of Duty: Black Ops,PS3,7,"224,239","224,239",Japan
2010,World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,PS3,33,"215,151","215,151",Japan
2010,Kingdom Hearts Re:coded,DS,13,"206,378","206,378",Japan
2010,Dragon Quest IX: Sentinels of the Starry Skies,DS,78,"206,130","4,342,072",Japan
2010,Pro Yakyuu Spirits 2010,PS3,40,"200,577","200,577",Japan
2010,Gekijouban Macross F: Itsuwarino Utahime - Hybrid Pack,PS3,13,"198,768","198,768",Japan
2010,Harvest Moon: The Tale of Two Towns,DS,26,"195,437","195,437",Japan
2010,Tales of Phantasia: Narikiri Dungeon X,PSP,22,"193,836","193,836",Japan
2010,The 3rd Birthday,PSP,2,"193,002","193,002",Japan
2010,Inazuma Eleven 2: Kyoui no Shinryokusha,DS,66,"190,339","1,172,851",Japan
2010,Lost Planet 2,PS3,33,"189,871","189,871",Japan
2010,Kenka Banchou 4: Ichinen Sensou,PSP,45,"185,515","185,515",Japan
2010,Star Ocean: The Last Hope International,PS3,48,"182,531","182,531",Japan
2010,Etrian Odyssey III: The Drowned City,DS,40,"179,645","179,645",Japan
2010,Love Plus +,DS,28,"177,623","177,623",Japan
2010,Jikkyou Powerful Pro Yakyuu 2010,PSP,25,"176,856","176,856",Japan
2010,Valkyria Chronicles II,PSP,50,"175,356","175,356",Japan
2010,Super Street Fighter IV,PS3,36,"172,985","172,985",Japan
2010,Mario Kart DS,DS,265,"169,847","3,894,244",Japan
2010,Gundam Assault Survive,PSP,42,"169,445","169,445",Japan
2010,Super Robot Taisen L,DS,6,"163,389","163,389",Japan
2010,Tokimeki Memorial Girl's Side 3rd Story,DS,28,"160,080","160,080",Japan
2010,NieR,PS3,37,"159,930","159,930",Japan
2010,Taiko no Tatsujin Wii: Dodon to 2 Yome!,Wii,59,"154,266","399,859",Japan
2010,World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,PSP,33,"151,666","151,666",Japan
2010,Xenoblade Chronicles,Wii,30,"150,884","150,884",Japan
2010,Taiko no Tatsujin Wii: Minna de Party * 3-Yome!,Wii,5,"147,934","147,934",Japan
2010,Resident Evil: The Darkside Chronicles,Wii,51,"146,881","146,881",Japan
2010,Shining Hearts,PSP,3,"141,356","141,356",Japan
2010,Super Smash Bros. Brawl,Wii,153,"141,186","2,172,656",Japan
2010,.hack//Link,PSP,44,"140,836","140,836",Japan
2010,Dead Rising 2,PS3,14,"140,756","140,756",Japan
2010,Ace Combat: Joint Assault,PSP,19,"139,505","139,505",Japan
2010,Atelier Totori: The Adventurer of Arland,PS3,28,"138,264","138,264",Japan
2010,Call of Duty: Modern Warfare 2,PS3,56,"138,129","317,733",Japan
2010,Lord of Arcana,PSP,12,"135,898","135,898",Japan
2010,Nobunaga no Yabou: Tendou,PS3,44,"132,609","132,609",Japan
2010,Red Dead Redemption,PS3,13,"130,772","130,772",Japan
2010,Eiyuu Densetsu: Zero no Kiseki,PSP,14,"128,760","128,760",Japan
2010,Hot Shots Tennis: Get a Grip,PSP,45,"128,274","128,274",Japan
2010,Sengoku Basara: Samurai Heroes,Wii,23,"127,622","127,622",Japan
2010,Ar tonelico Qoga: Knell of Ar Ciel,PS3,49,"127,453","127,453",Japan
2010,Grand Theft Auto: Episodes from Liberty City,PS3,30,"127,350","127,350",Japan
2010,Soccer Tsuku DS: World Challenge 2010,DS,32,"126,954","126,954",Japan
2010,Momotarou Dentetsu World,DS,5,"126,553","126,553",Japan
2010,Monster Hunter Frontier Online,X360,28,"126,287","126,287",Japan
