Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2013,Fate/Extra CCC,PSP,41,"116,832","116,832",Japan
2013,Phantasy Star Online 2,PSV,45,"116,263","116,263",Japan
2013,Taiko no Tatsujin: Wii U Version!,WiiU,7,"116,162","116,162",Japan
2013,Dragon's Crown,PSV,24,"115,055","115,055",Japan
2013,Uta no * Prince-Sama: All Star,PSP,44,"114,606","114,606",Japan
2013,BlazBlue Chrono Phantasma,PS3,11,"114,157","114,157",Japan
2013,Daigasso! Band Brothers P,3DS,8,"114,000","114,000",Japan
2013,New Super Luigi U,WiiU,26,"113,925","113,925",Japan
2013,Super Smash Bros. Brawl,Wii,310,"113,763","2,557,283",Japan
2013,Mario Kart Wii,Wii,300,"112,649","3,707,224",Japan
2013,Aikatsu! Cinderella Lesson,3DS,60,"112,417","181,649",Japan
2013,Tales of Symphonia: Chronicles,PS3,13,"112,415","112,415",Japan
