Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2017,Gravity Rush 2,PS4,50,126046,126046,Japan
2017,Miitopia,3DS,56,124711,249778,Japan
2017,The Legend of Heroes: Trails of Cold Steel III,PS4,14,123564,123564,Japan
2017,Kirby: Battle Royale,3DS,5,122170,122170,Japan
2017,Super Robot Wars V,PSV,45,122026,122026,Japan
2017,Pro Baseball Famista Climax,3DS,37,121950,121950,Japan
2017,MineCraft,PS4,109,120808,276611,Japan
2017,Great Phoenix Wright: Ace Attorney 2 - Naruhodou Ryuunosuke no Kakugo,3DS,22,118665,118665,Japan
2017,Minecraft,WiiU,80,114376,375932,Japan
2017,New Style Boutique 3 - Styling Star,3DS,9,109833,109833,Japan
2017,Assassin's Creed Origins,PS4,10,103866,103866,Japan
2017,Tekken 7,PS4,31,101607,101607,Japan
2017,FIFA 18,PS4,14,100766,100766,Japan
2017,Dragon Ball: Xenoverse 2,NS,17,97171,97171,Japan
2017,Destiny 2,PS4,17,94537,94537,Japan
2017,"Sumikko Gurashi: Koko, Dokonan Desu?",3DS,24,94109,94109,Japan
2017,Tom Clancy's Rainbow Six: Siege,PS4,108,93398,250431,Japan
2017,Kirby: Planet Robobot,3DS,88,91875,611268,Japan
2017,Dark Souls III,PS4,93,90440,439130,Japan
2017,Yokai Watch 3,3DS,77,88491,1499941,Japan
2017,Shin Megami Tensei: Strange Journey Redux,3DS,10,87728,87728,Japan
2017,Dragon Quest Heroes I & II for Nintendo Switch,NS,44,78269,78269,Japan
2017,For Honor,PS4,46,74731,74731,Japan
2017,Super Smash Bros. Wii U,3DS,173,73610,2518993,Japan
2017,Star Wars Battlefront II (2017),PS4,7,73548,73548,Japan
2017,New Danganronpa V3: Minna no Koroshiai Shin Gakki,PS4,51,73155,73155,Japan
2017,Sumikko Gurashi: Mura o Tsukurundesu,3DS,76,72987,211409,Japan
2017,Yonmegami Online: Cyber Dimension Neptune,PS4,47,72977,72977,Japan
2017,Senran Kagura: Peach Beach Splash,PS4,42,72440,72440,Japan
2017,.hack//G.U. Last Recode,PS4,9,72369,72369,Japan
2017,Mario & Luigi Superstar Saga + Bowser's Minions,3DS,13,72077,72077,Japan
2017,Ys VIII: Lacrimosa of Dana,PS4,32,71888,71888,Japan
2017,Fire Emblem Warriors,NS,14,71668,71668,Japan
2017,The Evil Within II,PS4,11,71540,71540,Japan
2017,Seiken Densetsu Collection,NS,31,71263,71263,Japan
2017,New Super Mario Bros. 2,3DS,284,69811,2588409,Japan
2017,Yakuza 6,PS4,56,68086,381630,Japan
2017,Accel World vs. Sword Art Online: Millennium Twilight,PSV,42,67717,67717,Japan
2017,City Shrouded in Shadow,PS4,11,67496,67496,Japan
2017,Valkyria: Azure Revolution,PS4,50,67269,67269,Japan
2017,Fortune Street: Dragon Quest & Final Fantasy 30th Anniversary,PS4,11,67211,67211,Japan
2017,Jikkyou Powerful Pro Baseball Heroes,3DS,55,66416,133551,Japan
2017,Puyo Puyo Tetris,NS,44,65897,65897,Japan
2017,Musou Stars,PS4,40,64830,64830,Japan
2017,Crash Bandicoot N. Sane Trilogy,PS4,22,63850,63850,Japan
2017,Splatoon,WiiU,136,63816,1562142,Japan
2017,Mario Kart Wii U,WiiU,188,63763,1371237,Japan
2017,Ultra Street Fighter II: The Final Challengers,NS,32,62732,62732,Japan
2017,The Alliance Alive,3DS,28,62430,62430,Japan
