Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2016,Yakuza Kiwami,PS4,50,169303,169303,Japan
2016,Overwatch,PS4,32,165326,165326,Japan
2016,Call of Duty: Infinite Warfare,PS4,9,165080,165080,Japan
2016,Yokai Watch Busters,3DS,78,163854,2301547,Japan
2016,Tom Clancy's The Division,PS4,43,161630,161630,Japan
2016,Star Ocean 5: Integrity and Faithlessness,PS4,40,159702,159702,Japan
2016,Grand Theft Auto V,PS4,108,159666,406116,Japan
2016,Shin Megami Tensei IV: Final,3DS,47,154251,154251,Japan
2016,Mario Tennis Ultra Smash,WiiU,49,149276,149276,Japan
2016,Dragon Quest Heroes II: Twin Kings and the Prophecy's End,PS3,32,146742,146742,Japan
2016,Attack on Titan (KOEI),PSV,46,146589,146589,Japan
2016,Mario Party: Star Rush,3DS,11,145071,145071,Japan
2016,Mario Kart,3DS,266,139758,2731635,Japan
2016,Sumikko Gurashi: Mura o Tsukurundesu,3DS,24,138422,138422,Japan
2016,Etrian Odyssey V,3DS,22,136758,136758,Japan
2016,Gundam Breaker 3,PSV,44,135736,135736,Japan
2016,Dragon Quest Builders: Revive Alefgard,PS3,49,132660,132660,Japan
2016,Tales of Berseria,PS3,20,131555,131555,Japan
2016,Yakuza Kiwami,PS3,50,131492,131492,Japan
2016,Pro Evolution Soccer 2017,PS4,16,129784,129784,Japan
2016,Jikkyou Powerful Pro Baseball 2016,PS3,36,129466,129466,Japan
2016,Persona 5,PS3,16,127433,127433,Japan
2016,Mario & Sonic at the Rio 2016 Olympic Games,WiiU,28,127069,127069,Japan
2016,Toukiden 2,PSV,23,125121,125121,Japan
2016,Miitopia,3DS,4,125067,125067,Japan
2016,MineCraft,PS4,57,124890,155803,Japan
2016,Mario Kart Wii U,WiiU,136,122629,1307474,Japan
2016,Hyrule Warriors,3DS,50,120191,120191,Japan
2016,Naruto Shippuden: Ultimate Ninja Storm 4,PS4,48,119576,119576,Japan
2016,Attack on Titan (KOEI),PS4,46,118671,118671,Japan
2016,Sword Art Online: Hollow Realization,PSV,10,118023,118023,Japan
2016,Taiko no Tatsujin: Don Don! Mystery Adventure,3DS,29,117768,117768,Japan
2016,Fate/Extella: The Umbral Star,PS4,8,116259,116259,Japan
2016,Tom Clancy's Rainbow Six: Siege,PS4,56,114994,157033,Japan
2016,SD Gundam G Generation Genesis,PSV,6,114780,114780,Japan
2016,Hatsune Miku: Project Diva X,PSV,41,113283,113283,Japan
2016,Sword Art Online: Hollow Realization,PS4,10,111552,111552,Japan
2016,The Idolmaster: Platinum Stars,PS4,23,109620,109620,Japan
2016,Digimon World: Next Order,PSV,42,108992,108992,Japan
2016,Dragon Ball: Xenoverse 2,PS4,9,108088,108088,Japan
2016,SD Gundam G Generation Genesis,PS4,6,107509,107509,Japan
2016,Super Robot Wars OG: The Moon Dwellers,PS4,27,107368,107368,Japan
2016,Ys VIII: Lacrimosa of Dana,PSV,24,107001,107001,Japan
2016,Gundam Breaker 3,PS4,44,106890,106890,Japan
2016,Tomodachi Life,3DS,195,103365,1924068,Japan
2016,Disney Magic World 2,3DS,61,102703,220099,Japan
2016,Fate/Extella: The Umbral Star,PSV,8,102100,102100,Japan
2016,Animal Crossing: Happy Home Designer,3DS,75,102019,1413601,Japan
2016,The Last Guardian,PS4,4,101428,101428,Japan
2016,Call of Duty: Black Ops 3,PS4,61,100406,365133,Japan
2016,Super Smash Bros. Next,WiiU,109,99585,829611,Japan
2016,Odin Sphere: Leifthrasir,PSV,51,98468,98468,Japan
2016,FIFA 17,PS4,14,97808,97808,Japan
2016,Toukiden 2,PS4,23,97476,97476,Japan
2016,The Legend of Zelda: Twilight Princess HD,WiiU,43,96426,96426,Japan
2016,Rhythm Heaven: The Best+,3DS,82,96356,729024,Japan
2016,New Super Mario Bros. 2,3DS,232,94052,2518598,Japan
2016,Disney Art Academy,3DS,39,93290,93290,Japan
2016,Street Fighter V,PS4,46,92862,92862,Japan
2016,SaGa: Scarlet Grace,PSV,3,92416,92416,Japan
2016,Watch Dogs 2,PS4,5,90298,90298,Japan
2016,World of Final Fantasy,PSV,10,90205,90205,Japan
2016,World of Final Fantasy,PS4,10,89428,89428,Japan
