Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2014,Youkai Watch 2 Ganso/Honke,3DS,25,"3,033,211","3,033,211",Japan
2014,Pocket Monsters Omega Ruby and Alpha Sapphire,3DS,6,"2,445,273","2,445,273",Japan
2014,Monster Hunter 4G,3DS,12,"2,364,646","2,364,646",Japan
2014,Youkai Watch 2 Shinuchi,3DS,3,"2,044,325","2,044,325",Japan
2014,Dairantou Smash Bros. for Nintendo 3DS,3DS,16,"2,015,892","2,015,892",Japan
2014,Youkai Watch,3DS,77,"1,006,125","1,306,901",Japan
2014,Mario Kart 8,WiiU,31,"844,134","844,134",Japan
2014,Dragon Quest Monsters 2: Iru to Ruka no Fushigi na Fushigi na Kagi,3DS,47,"782,535","782,535",Japan
2014,Kirby: Triple Deluxe,3DS,51,"679,872","679,872",Japan
2014,Dairantou Smash Bros. for Wii U,WiiU,4,"479,092","479,092",Japan
2014,Mario Party Island Tour,3DS,41,"469,845","469,845",Japan
2014,Knack,PS4,45,"418,099","418,099",Japan
2014,Kidou Senshi Gundam: Extreme VS Full Boost,PS3,48,"371,385","371,385",Japan
2014,Dark Souls II,PS3,42,"348,592","348,592",Japan
2014,Pocket Monsters X/Y,3DS,64,"338,648","4,276,631",Japan
2014,Puzzle & Dragons Z,3DS,55,"322,222","1,480,611",Japan
2014,Freedom Wars,PSV,27,"299,194","299,194",Japan
2014,Sword Art Online: Hollow Fragment,PSV,36,"264,069","264,069",Japan
2014,Persona Q: Shadow of the Labyrinth,3DS,30,"262,909","262,909",Japan
2014,Sengoku Basara 4,PS3,49,"260,787","260,787",Japan
2014,Metal Gear Solid V: Ground Zeroes,PS3,41,"259,502","259,502",Japan
2014,Yakuza: Ishin,PS3,45,"254,819","254,819",Japan
2014,Sengoku Musou 4,PS3,41,"250,734","250,734",Japan
2014,Harvest Moon: Linking The New World,3DS,44,"241,958","241,958",Japan
2014,Yoshi's New Island,3DS,23,"240,661","240,661",Japan
2014,Animal Crossing: Jump Out,3DS,112,"221,855","3,983,621",Japan
2014,3rd Super Robot Wars Z Jigoku Hen,PS3,38,"219,322","219,322",Japan
2014,Wii Party U,WiiU,61,"218,927","804,297",Japan
2014,Final Fantasy Explorers,3DS,2,"216,512","216,512",Japan
2014,World Soccer Winning Eleven 2014,PS3,59,"215,929","498,314",Japan
2014,Taiko Drum Master: Don and Katsu's Space-Time Great Adventure,3DS,27,"211,603","211,603",Japan
2014,Grand Theft Auto V,PS3,64,"204,790","857,127",Japan
2014,New Super Mario Bros. U,WiiU,108,"203,061","1,225,548",Japan
2014,Monster Hunter 4,3DS,68,"194,878","3,429,341",Japan
2014,Kaseki Horider: Mugen Gear,3DS,44,"194,470","194,470",Japan
2014,J-Stars Victory Vs.,PS3,41,"192,112","192,112",Japan
2014,Dragon Ball Heroes: Ultimate Mission 2,3DS,21,"183,311","183,311",Japan
2014,3rd Super Robot Wars Z Jigoku Hen,PSV,38,"182,298","182,298",Japan
2014,Mario Kart 7,3DS,161,"181,682","2,438,597",Japan
2014,Shingeki no Kyojin ~Hangeki no Tsubasa~,3DS,56,"176,427","361,350",Japan
2014,J-Stars Victory Vs.,PSV,41,"164,576","164,576",Japan
2014,Super Mario 3D World,WiiU,58,"158,994","614,449",Japan
2014,Toukiden Extreme,PSV,18,"155,734","155,734",Japan
2014,Call of Duty: Advanced Warfare,PS3,7,"153,400","153,400",Japan
2014,Kingdom Hearts HD 2.5 ReMIX,PS3,13,"153,277","153,277",Japan
2014,Phantasy Star Nova,PSV,5,"152,080","152,080",Japan
2014,Hatsune Miku: Project Diva F 2nd,PSV,40,"152,014","152,014",Japan
2014,Metal Gear Solid V: Ground Zeroes,PS4,41,"145,134","145,134",Japan
2014,Yakuza: Ishin,PS4,45,"142,140","142,140",Japan
2014,Theatrhythm Final Fantasy: Curtain Call,3DS,36,"140,940","140,940",Japan
2014,Jikkyou Powerful Pro Yakyuu 2014,PS3,10,"140,829","140,829",Japan
2014,Oreshika: Tainted Bloodlines,PSV,24,"139,944","139,944",Japan
2014,Dragon Quest X: Mezameshi Itsutsu no Shuzoku Online,3DS,17,"138,780","138,780",Japan
2014,World Soccer Winning Eleven 2015,PS3,7,"136,192","136,192",Japan
2014,The Legend of Zelda: A Link Between Worlds,3DS,53,"135,948","432,174",Japan
2014,Mario Golf: World Tour,3DS,35,"135,533","135,533",Japan
2014,Diablo III,PS3,48,"134,812","134,812",Japan
2014,Pro Yakyuu Spirits 2014,PS3,41,"130,649","130,649",Japan
2014,Destiny,PS4,16,"129,773","129,773",Japan
2014,Pokemon Art Academy,3DS,28,"127,023","127,023",Japan
2014,Donkey Kong Country: Tropical Freeze,WiiU,46,"126,016","126,016",Japan
2014,Battlefield 4,PS4,45,"124,640","124,640",Japan
2014,The IdolM@ster: One for All,PS3,33,"122,052","122,052",Japan
2014,Persona 4 Arena Ultimax,PS3,18,"120,505","120,505",Japan
2014,Hyrule Warriors,WiiU,20,"119,562","119,562",Japan
2014,The Legend of Heroes: Sen no Kiseki II,PSV,14,"118,877","118,877",Japan
2014,Susume! Kinopio Taichou,WiiU,7,"118,054","118,054",Japan
2014,Tomodachi Collection: Shin Seikatsu,3DS,89,"117,228","1,745,036",Japan
2014,Sentouchu: Densetsu no Shinobi to Survival Battle!,3DS,63,"116,300","337,594",Japan
2014,Wagamama Fashion: GirlsMode - Yokubari Sengen!,3DS,118,"115,096","494,049",Japan
2014,Wii Fit U,WiiU,48,"115,025","184,877",Japan
2014,Grand Theft Auto V,PS4,3,"113,327","113,327",Japan
2014,Mobile Suit Gundam Side Story: Missing Link,PS3,31,"113,290","113,290",Japan
2014,World Soccer Winning Eleven 2014,3DS,59,"111,987","175,942",Japan
2014,Soul Sacrifice Delta,PSV,39,"111,077","111,077",Japan
2014,Puyo Puyo Tetris,3DS,47,"108,535","108,535",Japan
2014,Derby Stallion Gold,3DS,4,"106,147","106,147",Japan
2014,Destiny,PS3,16,"105,573","105,573",Japan
2014,Zettai Zetsubou Shoujo: Dangan-Ronpa - Another Episode,PSV,14,"104,484","104,484",Japan
2014,Call of Duty: Advanced Warfare,PS4,7,"103,409","103,409",Japan
2014,Sengoku Musou 4,PSV,41,"102,017","102,017",Japan
2014,Psycho Break,PS3,10,"100,577","100,577",Japan
2014,Love Live! School Idol Paradise,PSV,18,"100,524","100,524",Japan
2014,Watch Dogs,PS4,27,"99,757","99,757",Japan
2014,FIFA 14,PS4,45,"97,346","97,346",Japan
2014,New Super Mario Bros. 2,3DS,127,"97,156","2,338,917",Japan
2014,Shining Resonance,PS3,3,"95,107","95,107",Japan
2014,Hatsune Miku: Project Diva F 2nd,PS3,40,"94,896","94,896",Japan
2014,Kamen Rider: Battride War 2,PS3,27,"94,696","94,696",Japan
2014,Gundam Breaker 2,PS3,2,"93,359","93,359",Japan
2014,The Legend of Heroes: Sen no Kiseki II,PS3,14,"92,053","92,053",Japan
2014,Kuroko's Basketball: Miracle Game,3DS,45,"90,544","90,544",Japan
2014,Jikkyou Powerful Pro Yakyuu 2014,PSV,10,"89,023","89,023",Japan
2014,BioHazard Director's Cut,PS3,423,"88,596","88,596",Japan
2014,Final Fantasy X / X-2 HD Remaster,PS3,53,"87,600","313,739",Japan
2014,Final Fantasy X / X-2 HD Remaster,PSV,53,"87,234","278,122",Japan
2014,Watch Dogs,PS3,27,"85,840","85,840",Japan
2014,Gundam Breaker 2,PSV,2,"84,555","84,555",Japan
2014,Street Fighter IV,PS3,307,"83,555","570,150",Japan
2014,Aikatsu! 365 Idol Days,3DS,4,"83,328","83,328",Japan
