Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2015,Dragon Ball: Xenoverse,PS4,48,99875,99875,Japan
2015,Samurai Warriors 4-II,PS3,47,99178,99178,Japan
2015,Dragon Ball Heroes: Ultimate Mission 2,3DS,74,98638,281949,Japan
2015,Picross 3D 2,3DS,14,98144,98144,Japan
2015,Taiko no Tatsujin: V Version,PSV,18,97675,97675,Japan
2015,Famista Returns,3DS,13,96318,96318,Japan
2015,Super Run For Money Tousouchuu Atsumare! Saikyou no Tousou Monotachi,3DS,26,95285,95285,Japan
2015,The Legend of Legacy,3DS,50,95150,95150,Japan
2015,Pro Evolution Soccer 2016,PS4,16,94422,94422,Japan
2015,Resident Evil: Revelations 2,PS4,42,90270,90270,Japan
2015,Sumikko Gurashi: Omise Hajimerundesu,3DS,7,90128,90128,Japan
2015,Batman: Arkham Knight,PS4,25,90065,90065,Japan
2015,Sword Art Online: Lost Song,PS3,41,89897,89897,Japan
2015,One Piece: Kaizoku Musou 3,PS4,41,89282,89282,Japan
2015,Far Cry 4,PS4,49,89248,89248,Japan
2015,Shin Megami Tensei: Devil Survivor 2: Record Breaker,3DS,49,89233,89233,Japan
2015,Return to PopoloCrois: A Story of Seasons,3DS,29,88788,88788,Japan
2015,Earth Defense Force 2025.1: The Shadow of New Despair,PS4,40,87395,87395,Japan
2015,Sengoku Basara 4: Sumeragi,PS3,16,87143,87143,Japan
2015,New Super Mario Bros. 2,3DS,180,85629,2424546,Japan
2015,Kirby: Triple Deluxe,3DS,104,85535,765407,Japan
2015,Grand Theft Auto V,PS3,117,85480,942607,Japan
2015,Senran Kagura: Estival Versus,PSV,41,82599,82599,Japan
2015,PriPara Mezase! Idol Grand Prix No.1!,3DS,11,80868,80868,Japan
2015,God Eater 2: Rage Burst,PS4,46,80529,80529,Japan
2015,Hatsune Miku: Project Mirai 2,3DS,87,80359,80359,Japan
2015,Dying Light,PS4,38,77523,77523,Japan
