Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2008,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Kounin: KanKen DS 2 + Jouyou Kanji Jiten,DS,67,222333,326291,Japan
2008,Mario & Sonic at the Olympic Games,Wii,59,222206,592872,Japan
2008,Tales of Symphonia: Dawn of the New World,Wii,28,219942,219942,Japan
2008,Jikkyou Powerful Pro Yakyuu 15,PS2,24,216506,216506,Japan
2008,Grand Theft Auto IV,PS3,10,214817,214817,Japan
2008,Flash Focus: Vision Training in Minutes a Day,DS,84,212884,1010860,Japan
2008,Brain Age 2: More Training in Minutes a Day,DS,158,209557,5129134,Japan
2008,J-League Winning Eleven 2008: Club Championship,PS2,20,209061,209061,Japan
2008,Professor Layton and the Curious Village,DS,99,201933,981934,Japan
2008,Quiz Magic Academy DS,DS,17,200744,200744,Japan
2008,Tales of Hearts,DS,3,198971,198971,Japan
2008,Pokemon Mystery Dungeon: Explorers of Time / Darkness,DS,69,197700,1518216,Japan
2008,Ganbaru Watashi no Kakei Diary,DS,78,194412,600127,Japan
2008,Final Fantasy IV,DS,55,191344,616820,Japan
2008,Pro Evolution Soccer 2008,PSP,41,191089,191089,Japan
2008,Tottadoo! Yoiko no Mujintou Seikatsu,DS,40,189173,189173,Japan
2008,Momotarou Dentetsu 20-Shuunen,DS,3,182095,182095,Japan
2008,Warriors Orochi,PSP,46,181073,181073,Japan
2008,Pro Yakyuu Team o Tsukurou!,DS,33,179684,179684,Japan
2008,Mega Man Star Force 3: Black Ace / Red Joker,DS,8,179237,179237,Japan
2008,Dynasty Warriors: Gundam 2,PS2,3,178269,178269,Japan
2008,Pro Yakyuu Spirits 5,PS2,40,175128,175128,Japan
2008,Dragon Ball Z: Burst Limit,PS3,31,175059,175059,Japan
2008,Tales of Vesperia,X360,22,174507,174507,Japan
2008,Penguin no Mondai: Saikyou Penguin Densetsu! A Penguin's Troubles,DS,4,174244,174244,Japan
2008,Super Robot Taisen A Portable,PSP,29,172666,172666,Japan
2008,Tamagotchi no KiraKira Omisecchi,DS,6,170586,170586,Japan
2008,SimCity Creator (JP sales),DS,42,168969,168969,Japan
2008,Dragon Quest IV: Chapters of the Chosen,DS,59,167947,1188984,Japan
2008,Dragon Ball: Origins (JP & incomplete US sales),DS,16,167686,167686,Japan
2008,Brain Age: Train Your Brain in Minutes a Day,DS,190,167431,3988942,Japan
2008,Karaoke Joysound Wii,Wii,-29,166754,166754,Japan
2008,Saka-Tsuku DS: Touch and Direct,DS,7,165591,165591,Japan
2008,Harvest Moon: Sunshine Islands,DS,46,164488,164488,Japan
2008,"What Did I Do to Deserve This, My Lord!? 2",PSP,12,160858,160858,Japan
2008,Etrian Odyssey II: Heroes of Lagaard,DS,34,160213,160213,Japan
2008,Star Ocean: Second Evolution,PSP,33,158904,158904,Japan
2008,Active Life: Outdoor Challenge,Wii,32,157539,157539,Japan
2008,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui,PSP,21,156902,156902,Japan
2008,Tales of Destiny,PS2,91,155439,523889,Japan
2008,Valkyria Chronicles,PS3,37,155263,155263,Japan
2008,The Legendary Starfy,DS,26,154067,154067,Japan
2008,Macross Ace Frontier,PSP,13,151286,151286,Japan
2008,Dragon Ball Z: Infinite World,PS2,5,149974,149974,Japan
