Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2018,Super Robot Wars X,PSV,40,73169,73169,Japan
2018,FIFA 18,NS,66,71769,131387,Japan
2018,Hyrule Warriors,NS,41,71122,71122,Japan
2018,Dragon Ball FighterZ,NS,14,68552,68552,Japan
2018,Earth Defense Force 5,PS4,56,67941,239913,Japan
2018,Monster Hunter Double Cross,NS,71,67916,271692,Japan
2018,Bayonetta 2,NS,46,67077,67077,Japan
2018,"Snipperclips: Cut It Out, Together!",NS,96,66192,99683,Japan
2018,Sumikko Gurashi: Sumikko Park e Youkoso,NS,56,64066,98498,Japan
2018,Girls und Panzer: Dream Tank Match,PS4,45,63661,63661,Japan
2018,Nintendo Labo: Toy-Con 03 Vehicle Kit,NS,16,63313,63313,Japan
2018,My Hero One's Justice,NS,19,62102,62102,Japan
2018,Fate/Extella Link,PSV,30,61971,61971,Japan
2018,Attack on Titan 2,PS4,42,61279,61279,Japan
2018,Call of Duty: WWII,PS4,61,60737,399068,Japan
2018,The Elder Scrolls V: Skyrim,NS,48,58889,58889,Japan
2018,Gintama Ranbu,PS4,50,56762,56762,Japan
2018,Shadow of the Tomb Raider,PS4,16,56728,56728,Japan
2018,FIFA 19,NS,14,55846,55846,Japan
2018,Pro Evolution Soccer 2018,PS4,68,55194,190059,Japan
2018,Disaster Report 4 Plus: Summer Memories,PS4,6,54915,54915,Japan
2018,Metal Gear Survive,PS4,45,54204,54204,Japan
2018,Secret of Mana,PS4,46,53455,53455,Japan
2018,Persona 5,PS4,120,52619,477921,Japan
2018,Yakuza 3,PS4,21,52466,52466,Japan
2018,Super Bomberman R,NS,96,52447,187081,Japan
