Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area,Weeks Avg
2013,Dead Space 3,PS3,48,336124,336124,USA,7002.58333333333
2017,Fire Emblem Echoes: Shadows of Valentia,3DS,33,227643,227643,USA,6898.27272727273
2016,MLB 16: The Show,PS3,40,266366,266366,USA,6659.15
2007,Ratchet & Clank: Size Matters,PSP,46,301252,301252,USA,6548.95652173913
2016,EA Sports UFC 2,PS4,42,273009,273009,USA,6500.21428571429
2017,Ni-Oh,PS4,47,299891,299891,USA,6380.65957446809
2015,Evolve,XOne,47,298081,298081,USA,6342.14893617021
2018,EA Sports UFC 3,XOne,48,276377,276377,USA,5757.85416666667
2017,Halo Wars 2,XOne,45,250434,250434,USA,5565.2
2016,LEGO Marvel's Avengers,PS4,49,270231,270231,USA,5514.91836734694
2018,Bayonetta 2,NS,46,240372,240372,USA,5225.47826086957
2017,Super Bomberman R,NS,44,198236,198236,USA,4505.36363636364
