Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area,Weeks Avg
2013,Just Dance 4,Wii,65,727950,3590181,USA,55233.5538461538
2010,Halo 3: ODST,X360,67,836318,3601444,USA,53752.8955223881
2018,Mario Kart 8 Deluxe,NS,88,2286707,4646228,USA,52798.0454545455
2012,Pokemon Black / White,DS,95,438511,4841936,USA,50967.747368421
2012,Gears of War 3,X360,67,372650,3370918,USA,50312.2089552239
2016,Star Wars Battlefront (2015),PS4,59,600428,2952484,USA,50042.1016949153
2017,Battlefield 1,XOne,63,506885,3053982,USA,48475.9047619048
2011,Fable III,X360,62,1454098,2986252,USA,48165.3548387097
2009,Gears of War 2,X360,61,516233,2932474,USA,48073.3442622951
2015,Grand Theft Auto V,PS4,59,1228340,2826577,USA,47908.0847457627
2015,Call of Duty: Advanced Warfare,XOne,61,662146,2901325,USA,47562.7049180328
2014,Minecraft: Xbox 360 Edition,X360,82,2005712,3848066,USA,46927.6341463415
2017,Uncharted (PS4),PS4,86,750712,4008400,USA,46609.3023255814
2012,Mario Kart 7,3DS,56,1239347,2604601,USA,46510.7321428571
2009,Grand Theft Auto IV,X360,88,386126,4030045,USA,45795.9659090909
2009,Super Smash Bros. Brawl,Wii,95,503403,4307301,USA,45340.0105263158
2017,Call of Duty: Infinite Warfare,PS4,61,557575,2736105,USA,44854.1803278689
2018,The Legend of Zelda: Breath of the Wild,NS,96,1359256,4175528,USA,43495.0833333333
2007,Gears of War,X360,60,823501,2609498,USA,43491.6333333333
2015,Super Smash Bros. for Nintendo 3DS,3DS,66,779206,2855243,USA,43261.2575757576
2017,Call of Duty: Infinite Warfare,XOne,61,355136,2609279,USA,42775.0655737705
2013,Assassin's Creed III,X360,62,453289,2576663,USA,41559.0806451613
2015,Call of Duty: Advanced Warfare,PS4,61,651373,2529488,USA,41467.0163934426
2016,Halo 5: Guardians,XOne,62,676484,2563419,USA,41345.4677419355
2008,Guitar Hero III: Legends of Rock,Wii,62,1533989,2550774,USA,41141.5161290323
2008,Guitar Hero III: Legends of Rock,X360,62,1181808,2540138,USA,40969.9677419355
2015,Call of Duty: Advanced Warfare,X360,61,458462,2472678,USA,40535.7049180328
2016,Fallout 4,XOne,60,598220,2423697,USA,40394.95
2011,Donkey Kong Country Returns,Wii,58,620326,2336324,USA,40281.4482758621
2016,Fallout 4,PS4,60,515834,2400222,USA,40003.7
2008,Assassin's Creed,X360,60,829102,2395159,USA,39919.3166666667
2011,Pokémon Black and White,DS,94,529343,3710722,USA,39475.7659574468
2010,Assassin's Creed II,X360,59,727857,2285193,USA,38732.0847457627
2018,Pokemon: Ultra Sun and Ultra Moon,3DS,59,658199,2262826,USA,38352.9830508475
2015,Super Smash Bros. for Wii U,WiiU,59,972358,2258361,USA,38277.3050847458
2016,Star Wars Battlefront (2015),XOne,59,738720,2201512,USA,37313.7627118644
2007,New Super Mario Bros.,DS,85,1230968,3144707,USA,36996.5529411765
2012,Battlefield 3,PS3,62,591578,2274492,USA,36685.3548387097
2016,Gears of War: Ultimate Edition,XOne,71,1239177,2600105,USA,36621.1971830986
2012,Uncharted 3: Drake's Deception,PS3,61,930862,2181406,USA,35760.7540983607
2011,Assassin's Creed: Brotherhood,X360,59,500535,2106699,USA,35706.7627118644
2011,Michael Jackson: The Experience,Wii,58,1119580,2046204,USA,35279.3793103448
2010,Forza Motorsport 3,X360,62,1429683,2183496,USA,35217.6774193548
2008,Brain Age 2: More Training in Minutes a Day,DS,72,1376906,2530478,USA,35145.5277777778
2016,NBA 2K16,PS4,66,523291,2316109,USA,35092.5606060606
2010,Just Dance,Wii,59,1760845,2041809,USA,34606.9322033898
2013,Pokemon Black / White Version 2,DS,65,554915,2232232,USA,34342.0307692308
2013,NBA 2K13,X360,66,746943,2256545,USA,34190.0757575758
2011,Kinect Sports,X360,61,827381,2058543,USA,33746.606557377
2015,Assassin's Creed: Unity,XOne,60,741251,2022361,USA,33706.0166666667
2013,New Super Mario Bros. 2,3DS,72,761539,2390694,USA,33204.0833333333
2015,Mario Kart 8,WiiU,84,1047352,2769821,USA,32974.0595238095
2009,Guitar Hero: World Tour,Wii,62,668199,2042910,USA,32950.1612903226
2015,Grand Theft Auto V,XOne,59,951161,1921956,USA,32575.5254237288
2015,Destiny,PS4,69,448958,2239842,USA,32461.4782608696
2011,Zumba Fitness,Wii,59,1608187,1907416,USA,32329.0847457627
2010,Left 4 Dead 2,X360,59,457015,1906381,USA,32311.5423728814
2007,The Legend of Zelda: Twilight Princess,Wii,58,1005859,1870051,USA,32242.2586206897
2012,Assassin's Creed: Revelations,X360,59,405324,1878286,USA,31835.3559322034
2012,Batman: Arkham City,X360,63,585951,1972182,USA,31304.4761904762
2017,Battlefield 1,PS4,63,315475,1966228,USA,31209.9682539683
2012,NBA 2K12,X360,65,925706,2017208,USA,31033.9692307692
2008,Mario & Sonic at the Olympic Games,Wii,61,1106121,1893018,USA,31033.0819672131
2008,Mario Party DS,DS,59,1346754,1813748,USA,30741.4915254237
2008,Link's Crossbow Training,Wii,59,1301012,1809454,USA,30668.7118644068
2014,Battlefield 4,X360,61,340876,1869433,USA,30646.4426229508
2016,Madden NFL 16,PS4,71,299243,2169964,USA,30562.8732394366
2017,NBA 2K17,PS4,68,482169,2071476,USA,30462.8823529412
2016,Uncharted: The Nathan Drake Collection,PS4,65,490655,1976994,USA,30415.2923076923
2008,Mario Party 8,Wii,84,893276,2529989,USA,30118.9166666667
2017,Gears of War 4,XOne,64,326775,1924512,USA,30070.5
2010,Assassin's Creed II,PS3,59,747098,1766721,USA,29944.4237288136
2007,Marvel: Ultimate Alliance,X360,62,1562664,1855323,USA,29924.564516129
2017,Madden NFL 17,PS4,71,349032,2104456,USA,29640.2253521127
2010,Uncharted 2: Among Thieves,PS3,64,819347,1893030,USA,29578.59375
2009,Left 4 Dead,X360,59,714442,1736860,USA,29438.3050847458
2018,NBA 2K18,PS4,67,365186,1963949,USA,29312.671641791
2009,Call of Duty: World at War,PS3,60,591092,1750476,USA,29174.6
2010,Mario & Luigi: Bowser's Inside Story,DS,68,589934,1968802,USA,28952.9705882353
2011,Gran Turismo 5,PS3,58,435478,1676718,USA,28908.9310344828
2012,Batman: Arkham City,PS3,63,573049,1810593,USA,28739.5714285714
2008,Call of Duty 4: Modern Warfare,PS3,61,965397,1743501,USA,28581.9836065574
2015,Destiny,XOne,69,463267,1921089,USA,27841.8695652174
2016,NBA 2K16,XOne,66,477689,1827306,USA,27686.4545454545
2009,Fable II,X360,63,505568,1735159,USA,27542.2063492063
2015,Halo: The Master Chief Collection,XOne,60,609817,1649091,USA,27484.85
2017,Madden NFL 17,XOne,71,308568,1945872,USA,27406.6478873239
2014,NBA 2K14,X360,65,401308,1779621,USA,27378.7846153846
2016,Madden NFL 16,XOne,71,259910,1931236,USA,27200.5070422535
2011,Disney Epic Mickey,Wii,57,513327,1549094,USA,27177.0877192982
2008,Rock Band,X360,59,1048722,1579412,USA,26769.6949152542
2018,Star Wars Battlefront II (2017),PS4,59,406077,1560173,USA,26443.6101694915
2014,Just Dance 2014,Wii,64,329237,1689741,USA,26402.203125
2012,The Elder Scrolls V: Skyrim,PS3,60,496410,1579129,USA,26318.8166666667
2017,Final Fantasy XV,PS4,57,353623,1480974,USA,25982
2014,Assassin's Creed IV: Black Flag,X360,61,488974,1574144,USA,25805.6393442623
2013,New Super Mario Bros. U,WiiU,59,944780,1512082,USA,25628.5084745763
2018,Destiny 2,PS4,69,363007,1768036,USA,25623.7101449275
2014,Call of Duty: Ghosts,XOne,58,602827,1480725,USA,25529.7413793103
2011,Dance Central,X360,61,659566,1537871,USA,25211
2009,Fallout 3,X360,62,521847,1561727,USA,25189.1451612903
2011,God of War III,PS3,94,455611,2351427,USA,25015.1808510638
2012,Forza Motorsport 4,X360,64,1051312,1598308,USA,24973.5625
2014,The Last of Us,PS3,81,388869,2014156,USA,24866.1234567901
2012,Kinect: Disneyland Adventures,X360,59,1137096,1450230,USA,24580.1694915254
2013,Nintendo Land,WiiU,59,686417,1439181,USA,24392.8983050847
2010,God of War Collection,PS3,59,887410,1438128,USA,24375.0508474576
2011,NBA 2K11,X360,65,503885,1579632,USA,24302.0307692308
2011,Sports Champions,PS3,68,548841,1610622,USA,23685.6176470588
2014,Super Mario 3D World,WiiU,58,700584,1366826,USA,23565.9655172414
2014,Call of Duty: Ghosts,PS4,59,560306,1374857,USA,23302.6610169492
2018,Splatoon 2,NS,76,681746,1744320,USA,22951.5789473684
2018,NBA 2K18,XOne,67,282201,1532128,USA,22867.5820895522
2017,NBA 2K17,XOne,68,417388,1545619,USA,22729.6911764706
2009,Guitar Hero: World Tour,X360,62,461994,1405587,USA,22670.7580645161
2010,Mario & Sonic at the Olympic Winter Games,Wii,64,504505,1440203,USA,22503.171875
2013,NBA 2K13,PS3,66,411135,1480352,USA,22429.5757575758
2007,Brain Age: Train Your Brain in Minutes a Day,DS,89,908006,1983986,USA,22291.9775280899
2018,Destiny 2,XOne,69,353010,1525219,USA,22104.6231884058
2012,NBA 2K12,PS3,65,561467,1401322,USA,21558.8
2011,Mario vs. Donkey Kong: Mini-Land Mayhem!,DS,59,565055,1268815,USA,21505.3389830508
2018,PlayerUnknown's Battlegrounds,XOne,55,634297,1182771,USA,21504.9272727273
2009,Animal Crossing: City Folk,Wii,59,397448,1254337,USA,21259.9491525424
2018,Horizon: Zero Dawn,PS4,96,575925,2025209,USA,21095.9270833333
2014,Assassin's Creed IV: Black Flag,XOne,58,859800,1214190,USA,20934.3103448276
2010,Borderlands,X360,63,406505,1312021,USA,20825.7301587302
2010,EA Sports Active,Wii,85,548243,1757213,USA,20673.0941176471
2011,Red Dead Redemption,PS3,85,475671,1753937,USA,20634.5529411765
2012,Zumba Fitness 2,Wii,59,913625,1216118,USA,20612.1694915254
2015,The Last of Us Remastered,PS4,75,503449,1529634,USA,20395.12
2010,Cabela's Big Game Hunter 2010,Wii,66,728826,1323768,USA,20057.0909090909
2015,NBA 2K15,PS4,65,369747,1298329,USA,19974.2923076923
2009,Club Penguin: Elite Penguin Force,DS,58,662492,1156203,USA,19934.5344827586
2007,Madden NFL 07,X360,71,251755,1412281,USA,19891.2816901408
2018,Assassin's Creed Origins,XOne,62,298516,1232190,USA,19874.0322580645
2013,Far Cry 3,X360,57,536951,1128951,USA,19806.1578947368
2008,Assassin's Creed,PS3,60,540428,1183811,USA,19730.1833333333
2009,LittleBigPlanet,PS3,62,575050,1188728,USA,19173.0322580645
2016,Batman: Arkham Knight,PS4,80,250006,1505693,USA,18821.1625
2015,Minecraft: PlayStation 3 Edition,PS3,86,589374,1612254,USA,18747.1395348837
2010,The Legend of Zelda: Spirit Tracks,DS,56,504446,1047602,USA,18707.1785714286
2015,NBA 2K15,XOne,65,476175,1211239,USA,18634.4461538462
2015,NBA 2K15,X360,65,362487,1200235,USA,18465.1538461538
2017,Forza Horizon 3,XOne,66,541258,1217057,USA,18440.2575757576
2011,NBA 2K11,PS3,65,471986,1185932,USA,18245.1076923077
2018,Assassin's Creed Origins,PS4,62,256592,1119896,USA,18062.8387096774
2018,Star Wars Battlefront II (2017),XOne,59,235872,1054996,USA,17881.2881355932
2014,Assassin's Creed IV: Black Flag,PS3,61,377567,1086165,USA,17805.9836065574
2018,FIFA 18,PS4,66,251027,1172795,USA,17769.6212121212
2008,LEGO Star Wars: The Complete Saga,DS,61,759798,1078672,USA,17683.1475409836
2008,MySims,DS,68,750164,1199276,USA,17636.4117647059
2008,Carnival Games,Wii,71,811281,1251010,USA,17619.8591549296
2014,Animal Crossing: New Leaf,3DS,81,362847,1421131,USA,17544.8271604938
2008,LEGO Star Wars: The Complete Saga,Wii,61,703224,1052770,USA,17258.5245901639
2014,Battlefield 4,XOne,58,358843,998834,USA,17221.275862069
2014,Battlefield 4,PS4,59,422568,1011206,USA,17139.0847457627
2015,Assassin's Creed: Unity,PS4,60,370251,1024075,USA,17067.9166666667
2015,Minecraft: Xbox One Edition,XOne,59,614572,1006316,USA,17056.2033898305
2014,Forza Motorsport 5,XOne,58,478715,987472,USA,17025.3793103448
2017,Overwatch,PS4,84,442219,1429325,USA,17015.7738095238
2012,Skylanders: Spyro's Adventure,Wii,63,660546,1061339,USA,16846.6507936508
2009,LEGO Batman: The Videogame,X360,67,922110,1128530,USA,16843.7313432836
2011,Just Dance Kids,Wii,60,686010,1005278,USA,16754.6333333333
2007,Call of Duty 3,X360,60,263003,990963,USA,16516.05
2015,Far Cry 4,PS4,59,390506,960605,USA,16281.4406779661
2016,Mortal Kombat X,PS4,90,243815,1459047,USA,16211.6333333333
2017,The Elder Scrolls V: Skyrim,PS4,62,225150,1002515,USA,16169.5967741935
2008,Game Party,Wii,58,829022,920963,USA,15878.6724137931
2008,Imagine: Fashion Designer,DS,63,856845,999965,USA,15872.4603174603
2012,Dead Island,X360,69,400420,1089196,USA,15785.4492753623
2010,Scribblenauts,DS,68,428916,1072336,USA,15769.6470588235
2008,Guitar Hero III: Legends of Rock,PS3,62,564376,970282,USA,15649.7096774194
2016,FIFA 16,PS4,67,298146,1040388,USA,15528.1791044776
2011,Wipeout: The Game,Wii,80,745741,1235005,USA,15437.5625
2008,Imagine: Babyz,DS,63,813582,967427,USA,15355.9841269841
2015,Minecraft: PlayStation 4 Edition,PS4,65,510144,994561,USA,15300.9384615385
2007,Yoshi's Island DS,DS,59,400859,901869,USA,15285.9152542373
2014,New Super Luigi U,WiiU,70,403209,1064217,USA,15203.1
2017,Overwatch,XOne,84,428958,1262670,USA,15031.7857142857
2007,Tom Clancy's Rainbow Six: Vegas,X360,58,418558,863783,USA,14892.8103448276
2017,The Elder Scrolls V: Skyrim,XOne,62,199076,921626,USA,14864.935483871
2007,Resistance: Fall of Man,PS3,59,572711,866248,USA,14682.1694915254
2009,Pure,X360,68,859706,994985,USA,14632.1323529412
2008,Need for Speed: ProStreet,X360,60,465849,868888,USA,14481.4666666667
2018,Mario + Rabbids Kingdom Battle,NS,70,433315,1009994,USA,14428.4857142857
2017,Watch Dogs 2,PS4,59,228575,850219,USA,14410.4915254237
2014,Dead Rising 3,XOne,58,337724,833104,USA,14363.8620689655
2016,Tom Clancy's Rainbow Six: Siege,XOne,57,469059,810407,USA,14217.6666666667
2014,Assassin's Creed IV: Black Flag,PS4,59,305096,825162,USA,13985.7966101695
2013,Paper Mario,3DS,60,343925,830392,USA,13839.8666666667
2007,Big Brain Academy,DS,82,430506,1128365,USA,13760.5487804878
2007,Cooking Mama,DS,68,746931,923280,USA,13577.6470588235
2007,Pokemon Ranger,DS,61,378722,823042,USA,13492.4918032787
2014,LEGO Marvel Super Heroes,X360,62,337039,830929,USA,13402.0806451613
2010,NERF N-Strike Elite,Wii,62,509177,811716,USA,13092.1935483871
2009,My Fitness Coach,Wii,57,612623,737326,USA,12935.5438596491
2009,Star Wars The Clone Wars: Lightsaber Duels,Wii,60,396097,775442,USA,12924.0333333333
2008,Cooking Mama 2: Dinner With Friends,DS,60,523896,769248,USA,12820.8
2018,Crash Bandicoot N. Sane Trilogy,PS4,79,251673,1005502,USA,12727.8734177215
2007,Hannah Montana,DS,64,480243,810547,USA,12664.796875
2016,The Witcher 3: Wild Hunt,PS4,85,259864,1071912,USA,12610.7294117647
2008,Hannah Montana: Music Jam,DS,64,574566,800842,USA,12513.15625
2014,Killzone: Shadow Fall,PS4,59,327770,733753,USA,12436.4915254237
2011,Zumba Fitness,X360,59,520156,724296,USA,12276.2033898305
2016,Destiny: The Taken King,XOne,68,228223,831571,USA,12228.9852941176
2016,Forza Motorsport 6,XOne,68,355651,824716,USA,12128.1764705882
2008,Uncharted: Drake's Fortune,PS3,60,483492,722627,USA,12043.7833333333
2009,LEGO Batman: The Videogame,DS,67,397710,794403,USA,11856.7611940299
2010,Game Party 3,Wii,65,690758,770591,USA,11855.2461538462
2015,NBA 2K15,PS3,65,301902,768463,USA,11822.5076923077
2016,NBA 2K16,X360,66,271963,775066,USA,11743.4242424242
2008,Rock Band,PS3,59,512050,691091,USA,11713.406779661
2007,The Elder Scrolls IV: Oblivion,X360,93,322127,1080195,USA,11615
2013,Far Cry 3,PS3,57,344336,652541,USA,11448.0877192982
2007,Daxter,PSP,94,825535,1063737,USA,11316.3510638298
2008,Dance Dance Revolution: Hottest Party,Wii,67,524684,742039,USA,11075.2089552239
2009,Game Party 2,Wii,65,471364,719201,USA,11064.6307692308
2007,Grand Theft Auto: Vice City Stories,PSP,61,420620,669295,USA,10972.0491803279
2008,Tiger Woods PGA Tour 08,Wii,71,566508,764712,USA,10770.5915492958
2017,Super Mario Maker,3DS,57,230435,611269,USA,10724.0175438596
2018,The Elder Scrolls V: Skyrim,NS,59,305650,620432,USA,10515.7966101695
2007,Rayman Raving Rabbids,Wii,59,431470,620368,USA,10514.7118644068
2007,Mario Hoops 3 on 3,DS,68,295025,680400,USA,10005.8823529412
2008,Ratchet & Clank: Size Matters,PSP,99,680223,981475,USA,9913.88888888889
2016,Tom Clancy's Rainbow Six: Siege,PS4,57,285093,551305,USA,9672.01754385965
2016,Minecraft: Story Mode,X360,62,285659,595502,USA,9604.87096774194
2018,Need for Speed: Payback,PS4,60,255203,571556,USA,9525.93333333333
2007,The Sims 2: Pets,DS,61,328817,566644,USA,9289.24590163934
2007,Fight Night Round 3,X360,97,352305,877519,USA,9046.58762886598
2009,Professor Layton and the Curious Village,DS,99,586031,888805,USA,8977.82828282828
2010,Gold's Gym: Cardio Workout,Wii,93,407890,810821,USA,8718.50537634409
2010,Phineas and Ferb,DS,100,445302,861436,USA,8614.36
2007,Kirby Squeak Squad,DS,56,290884,482019,USA,8607.48214285714
2018,Kingdom Hearts 1.5 + 2.5 Remix,PS4,92,231791,691139,USA,7512.38043478261
2016,Minecraft,WiiU,54,404574,404574,USA,7492.11111111111
2018,Fortnite,XOne,76,469201,551798,USA,7260.5
2007,LEGO Star Wars II: The Original Trilogy,DS,68,264152,482982,USA,7102.67647058824
2007,Fight Night Round 3,PS3,56,265972,343281,USA,6130.01785714286
2007,Rapala Tournament Fishing!,Wii,58,249993,298893,USA,5153.3275862069
2018,Fortnite,PS4,76,318323,383025,USA,5039.80263157895
2017,Rocket League,XOne,78,237680,355718,USA,4560.48717948718
