Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area,Weeks Avg
2011,FIFA Soccer 12,X360,14,3145478,3145478,Global,224677
2016,Gears of War 4,XOne,12,2657164,2657164,Global,221430.333333333
2011,The Elder Scrolls V: Skyrim,PC,8,1766769,1766769,Global,220846.125
2009,Mario & Sonic at the Olympic Winter Games,Wii,12,2647304,2647304,Global,220608.666666667
2011,Halo: Combat Evolved Anniversary,X360,7,1532556,1532556,Global,218936.571428571
2008,Guitar Hero: World Tour,Wii,10,2176311,2176311,Global,217631.1
2015,Need for Speed (2015),PS4,9,1955892,1955892,Global,217321.333333333
2012,New Super Mario Bros. 2,3DS,23,4998154,4998154,Global,217311.043478261
2013,Assassin's Creed IV: Black Flag,X360,10,2165572,2165572,Global,216557.2
2010,Need for Speed: Hot Pursuit,PS3,7,1506077,1506077,Global,215153.857142857
2012,New Super Mario Bros. U,WiiU,6,1290699,1290699,Global,215116.5
2012,Pokemon Black / White Version 2,DS,28,5973729,5973729,Global,213347.464285714
2015,NBA 2K16,PS4,14,2978157,2978157,Global,212725.5
2008,Fable II,X360,11,2336549,2336549,Global,212413.545454545
2008,LEGO Indiana Jones: The Original Adventures,Wii,5,1060982,1060982,Global,212196.4
2017,Star Wars Battlefront II (2017),XOne,7,1468162,1468162,Global,209737.428571429
2009,Pokemon Heart Gold / Soul Silver Version,DS,17,3556510,3556510,Global,209206.470588235
2016,The Elder Scrolls V: Skyrim,PS4,10,2090922,2090922,Global,209092.2
2007,Guitar Hero III: Legends of Rock,X360,9,1860277,1860277,Global,206697.444444444
2012,Hitman: Absolution,PS3,6,1235812,1235812,Global,205968.666666667
2010,Fallout: New Vegas,X360,11,2219169,2219169,Global,201742.636363636
2008,Left 4 Dead,X360,7,1407968,1407968,Global,201138.285714286
2013,Call of Duty: Ghosts,PS4,8,1599624,1599624,Global,199953
2012,Hitman: Absolution,X360,6,1196380,1196380,Global,199396.666666667
2017,Destiny 2,PS4,17,3383929,3383929,Global,199054.647058824
2009,Inazuma Eleven 2: Kyoui no Shinryokusha,DS,5,982512,982512,Global,196502.4
2013,Just Dance 2014,Wii,14,2723677,2723677,Global,194548.357142857
2007,Mass Effect,X360,6,1161929,1161929,Global,193654.833333333
2013,Call of Duty: Ghosts,XOne,7,1346171,1346171,Global,192310.142857143
2017,Assassin's Creed Origins,XOne,10,1913639,1913639,Global,191363.9
2010,Need for Speed: Hot Pursuit,X360,7,1336847,1336847,Global,190978.142857143
2013,Monster Hunter 4,3DS,17,3234463,3234463,Global,190262.529411765
2017,FIFA 18,XOne,14,2653270,2653270,Global,189519.285714286
2018,Fallout 76,PS4,7,1321887,1321887,Global,188841
2008,Fallout 3,X360,10,1886335,1886335,Global,188633.5
2009,FIFA Soccer 10,PS3,14,2632971,2632971,Global,188069.357142857
2014,The Crew,PS4,5,935741,935741,Global,187148.2
2010,FIFA Soccer 11,X360,14,2601237,2601237,Global,185802.642857143
2014,Monster Hunter 4G,3DS,13,2409601,2409601,Global,185353.923076923
2008,Grand Theft Auto IV,X360,36,6663769,6663769,Global,185104.694444444
2011,Saints Row: The Third,PS3,7,1286187,1286187,Global,183741
2008,LittleBigPlanet,PS3,10,1822248,1822248,Global,182224.8
2010,Super Mario Galaxy 2,Wii,32,5805971,5805971,Global,181436.59375
2010,Super Mario All-Stars: Limited Edition,Wii,11,1994614,1994614,Global,181328.545454545
2010,Wii Party,Wii,26,4702627,4702627,Global,180870.269230769
2009,Forza Motorsport 3,X360,11,1971897,1971897,Global,179263.363636364
2008,Wii Music,Wii,12,2136582,2136582,Global,178048.5
2017,Mario Kart 8 Deluxe,NS,36,6357868,6357868,Global,176607.444444444
2011,Need for Speed: The Run,PS3,7,1235889,1235889,Global,176555.571428571
2014,Dragon Age: Inquisition,PS4,7,1232064,1232064,Global,176009.142857143
2015,Call of Duty: Black Ops 3,PS3,9,1582916,1582916,Global,175879.555555556
2007,Wii Fit,Wii,5,878716,878716,Global,175743.2
2015,Call of Duty: Black Ops 3,X360,9,1577250,1577250,Global,175250
2009,Mario & Sonic at the Olympic Winter Games,DS,12,2100303,2100303,Global,175025.25
2015,FIFA 16,XOne,15,2613017,2613017,Global,174201.133333333
2012,Resident Evil 6 Anthology,PS3,13,2250072,2250072,Global,173082.461538462
2017,Need for Speed: Payback,PS4,8,1368491,1368491,Global,171061.375
2017,Splatoon 2,NS,24,4104949,4104949,Global,171039.541666667
2016,Mafia III,PS4,13,2221814,2221814,Global,170908.769230769
2007,Dragon Quest IV: Chapters of the Chosen,DS,6,1021037,1021037,Global,170172.833333333
2014,FIFA 15,X360,15,2545109,2545109,Global,169673.933333333
2017,NBA 2K18,PS4,16,2703582,2703582,Global,168973.875
2015,Metal Gear Solid V: The Phantom Pain,PS4,18,3019211,3019211,Global,167733.944444444
2018,God of War (PS4),PS4,37,6153527,6153527,Global,166311.540540541
2016,Dishonored 2,PS4,8,1319229,1319229,Global,164903.625
2018,NBA 2K19,PS4,16,2627728,2627728,Global,164233
2016,NBA 2K17,PS4,16,2617029,2617029,Global,163564.3125
2008,Super Smash Bros. Brawl,Wii,49,7918031,7918031,Global,161592.469387755
2017,Xenoblade Chronicles 2,NS,5,802295,802295,Global,160459
2009,Dragon Quest IX: Sentinels of the Starry Skies,DS,26,4135942,4135942,Global,159074.692307692
2016,Final Fantasy XV,XOne,5,795272,795272,Global,159054.4
2018,FIFA 19,XOne,14,2223288,2223288,Global,158806.285714286
2013,FIFA Soccer 14,PS4,8,1268098,1268098,Global,158512.25
2010,Medal of Honor,X360,12,1899789,1899789,Global,158315.75
2015,Super Mario Maker,WiiU,17,2682019,2682019,Global,157765.823529412
2013,Battlefield 4,PS4,8,1250942,1250942,Global,156367.75
2012,Need for Speed: Most Wanted (Limited Edition),PS3,9,1406713,1406713,Global,156301.444444444
2011,Battlefield 3,PC,10,1560631,1560631,Global,156063.1
2012,Paper Mario,3DS,7,1092110,1092110,Global,156015.714285714
2011,Kinect Sports: Season Two,X360,10,1550459,1550459,Global,155045.9
2010,Mario vs. Donkey Kong: Mini-Land Mayhem!,DS,7,1084680,1084680,Global,154954.285714286
2009,Pro Evolution Soccer 2010,PS3,11,1703972,1703972,Global,154906.545454545
2008,Grand Theft Auto IV,PS3,36,5570776,5570776,Global,154743.777777778
2012,Skylanders Giants,Wii,11,1700240,1700240,Global,154567.272727273
2011,Forza Motorsport 4,X360,12,1849731,1849731,Global,154144.25
2015,FIFA 16,PS3,15,2307326,2307326,Global,153821.733333333
2010,Dance Central,X360,9,1384228,1384228,Global,153803.111111111
2010,Medal of Honor,PS3,12,1835185,1835185,Global,152932.083333333
2013,Killzone: Shadow Fall,PS4,8,1216148,1216148,Global,152018.5
2013,Assassin's Creed IV: Black Flag,PS4,8,1194778,1194778,Global,149347.25
2007,Guitar Hero III: Legends of Rock,Wii,9,1341166,1341166,Global,149018.444444444
2009,Dragon Age: Origins,X360,9,1340882,1340882,Global,148986.888888889
2008,Guitar Hero: World Tour,X360,10,1460048,1460048,Global,146004.8
2013,The Last of Us,PS3,30,4374477,4374477,Global,145815.9
2013,Battlefield 4,XOne,7,1017114,1017114,Global,145302
2013,Batman: Arkham Origins,PS3,11,1581546,1581546,Global,143776.909090909
2008,Resistance 2,PS3,9,1287309,1287309,Global,143034.333333333
2012,Borderlands 2,X360,15,2145478,2145478,Global,143031.866666667
2014,Destiny,XOne,17,2428397,2428397,Global,142846.882352941
2015,Madden NFL 16,PS4,19,2706916,2706916,Global,142469.263157895
2018,Forza Horizon 4,XOne,13,1839995,1839995,Global,141538.076923077
2012,NBA 2K13,X360,13,1826945,1826945,Global,140534.230769231
2010,pro evolution soccer 2011,PS3,13,1826851,1826851,Global,140527
2016,Madden NFL 17,PS4,19,2668159,2668159,Global,140429.421052632
2009,FIFA Soccer 10,X360,14,1958228,1958228,Global,139873.428571429
2014,Far Cry 4,XOne,7,976573,976573,Global,139510.428571429
2014,Just Dance 2015,Wii,11,1531427,1531427,Global,139220.636363636
