Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2014,FIFA 15,PS4,15,"3,358,427","3,358,427",Europe
2014,FIFA 15,PS3,15,"2,510,765","2,510,765",Europe
2014,Grand Theft Auto V,PS4,7,"2,460,053","2,460,053",Europe
2014,Call of Duty: Advanced Warfare,PS4,9,"2,413,364","2,413,364",Europe
2014,Pokemon Omega Ruby and Alpha Sapphire,3DS,6,"1,742,263","1,742,263",Europe
2014,FIFA 15,X360,15,"1,689,343","1,689,343",Europe
2014,Destiny,PS4,17,"1,554,378","1,554,378",Europe
2014,Call of Duty: Advanced Warfare,PS3,9,"1,516,783","1,516,783",Europe
2014,Assassin's Creed: Unity,PS4,8,"1,470,580","1,470,580",Europe
2014,Watch Dogs,PS4,32,"1,456,148","1,456,148",Europe
2014,Far Cry 4,PS4,7,"1,405,582","1,405,582",Europe
2014,Minecraft: PlayStation 3 Edition,PS3,34,"1,388,302","1,388,302",Europe
2014,Tomodachi Life,3DS,31,"1,252,915","1,252,915",Europe
2014,Mario Kart 8,WiiU,32,"1,232,590","1,232,590",Europe
2014,FIFA 15,XOne,15,"1,164,974","1,164,974",Europe
2014,Minecraft,X360,80,"1,154,242","2,118,958",Europe
2014,Call of Duty: Advanced Warfare,XOne,9,"1,147,202","1,147,202",Europe
2014,The Last of Us Remastered,PS4,23,"1,029,233","1,029,233",Europe
2014,Pokemon X/Y,3DS,65,"988,153","3,223,235",Europe
2014,Call of Duty: Advanced Warfare,X360,9,"933,563","933,563",Europe
2014,Grand Theft Auto V,XOne,7,"933,039","933,039",Europe
2014,Grand Theft Auto V,PS3,68,"923,279","8,441,998",Europe
2014,FIFA 14,PS4,58,"865,631","1,742,122",Europe
2014,DriveClub,PS4,13,"857,334","857,334",Europe
2014,Middle-Earth: Shadow of Mordor,PS4,14,"847,874","847,874",Europe
2014,Super Smash Bros. for Nintendo 3DS,3DS,14,"846,065","846,065",Europe
2014,Call of Duty: Ghosts,PS3,61,"742,269","3,469,348",Europe
2014,The Sims 4,PC,18,"730,977","730,977",Europe
2014,Assassin's Creed: Unity,XOne,8,"720,404","720,404",Europe
2014,inFAMOUS: Second Son,PS4,42,"707,303","707,303",Europe
2014,Watch Dogs,PS3,32,"701,939","701,939",Europe
2014,FIFA 14,PS3,67,"694,879","4,149,415",Europe
2014,Destiny,XOne,17,"671,696","671,696",Europe
2014,Titanfall,XOne,43,"667,088","667,088",Europe
2014,Just Dance 2015,Wii,11,"646,081","646,081",Europe
2014,Minecraft: PlayStation 4 Edition,PS4,14,"629,619","629,619",Europe
2014,Diablo III,PC,138,"616,441","1,846,762",Europe
2014,Gran Turismo 6,PS3,57,"608,165","1,469,829",Europe
2014,Halo: The Master Chief Collection,XOne,8,"593,543","593,543",Europe
2014,The Crew,PS4,5,"592,969","592,969",Europe
2014,Super Smash Bros. for Wii U,WiiU,6,"591,478","591,478",Europe
2014,The Evil Within,PS4,12,"581,783","581,783",Europe
2014,Call of Duty: Ghosts,PS4,58,"581,475","1,158,597",Europe
2014,Battlefield 4,PS4,58,"579,759","1,079,441",Europe
2014,Animal Crossing: New Leaf,3DS,82,"575,043","1,682,845",Europe
2014,Grand Theft Auto V,X360,68,"566,185","4,873,295",Europe
2014,Mario Kart 7,3DS,162,"554,394","3,232,282",Europe
2014,Dragon Age: Inquisition,PS4,7,"517,841","517,841",Europe
2014,Farming Simulator 2015,PC,10,"504,029","504,029",Europe
2014,Wolfenstein: The New Order,PS4,33,"495,340","495,340",Europe
2014,Assassin's Creed IV: Black Flag,PS4,58,"481,455","1,000,845",Europe
2014,Far Cry 4,PS3,7,"466,001","466,001",Europe
2014,Assassin's Creed IV: Black Flag,PS3,62,"464,573","1,631,434",Europe
2014,Far Cry 4,XOne,7,"463,978","463,978",Europe
2014,LittleBigPlanet 3,PS4,6,"457,726","457,726",Europe
2014,The Sims 3,PC,292,"450,327","6,116,731",Europe
2014,New Super Mario Bros. 2,3DS,125,"445,961","2,395,332",Europe
2014,Call of Duty: Ghosts,X360,61,"443,350","2,443,732",Europe
2014,Assassin's Creed: Rogue,PS3,8,"431,382","431,382",Europe
2014,Destiny,PS3,17,"430,589","430,589",Europe
2014,Battlefield 4,PS3,62,"429,769","1,288,903",Europe
2014,Forza Horizon 2,XOne,14,"428,830","428,830",Europe
2014,Killzone: Shadow Fall,PS4,58,"426,769","1,078,835",Europe
2014,Watch Dogs,XOne,32,"411,708","411,708",Europe
2014,Super Mario 3D World,WiiU,58,"408,823","742,813",Europe
2014,Call of Duty: Black Ops II,PS3,112,"405,952","5,465,887",Europe
2014,The Last of Us,PS3,82,"400,111","2,019,270",Europe
2014,The LEGO Movie Videogame,X360,47,"395,816","395,816",Europe
2014,Diablo III: Ultimate Evil Edition,PS4,20,"387,879","387,879",Europe
2014,FIFA 14,X360,67,"375,535","2,850,903",Europe
2014,Plants vs Zombies: Garden Warfare,X360,45,"372,459","372,459",Europe
2014,Watch Dogs,X360,32,"365,801","365,801",Europe
2014,Destiny,X360,17,"364,066","364,066",Europe
