Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2008,Wii Sports,Wii,109,"8,072,913","13,238,052",Europe
2008,Mario Kart Wii,Wii,39,"4,875,765","4,875,767",Europe
2008,Wii Fit,Wii,37,"4,709,296","4,709,293",Europe
2008,Wii Play,Wii,109,"4,184,156","6,330,332",Europe
2008,Brain Age: Train Your Brain in Minutes a Day,DS,135,"2,798,693","6,954,851",Europe
2008,Grand Theft Auto IV,PS3,36,"2,243,348","2,243,347",Europe
2008,Nintendogs,DS,170,"2,113,845","9,654,075",Europe
2008,Mario & Sonic at the Olympic Games,Wii,59,"2,054,807","3,078,346",Europe
2008,Grand Theft Auto IV,X360,36,"1,976,997","1,976,999",Europe
2008,Brain Age 2: More Training in Minutes a Day,DS,80,"1,914,915","4,213,255",Europe
2008,Mario Kart DS,DS,163,"1,831,422","4,442,753",Europe
2008,New Super Mario Bros.,DS,132,"1,783,537","4,870,517",Europe
2008,Mario & Sonic at the Olympic Games,DS,48,"1,764,832","1,764,832",Europe
2008,Gran Turismo 5 Prologue,PS3,41,"1,302,843","1,302,841",Europe
2008,Super Smash Bros. Brawl,Wii,28,"1,277,348","1,277,350",Europe
2008,Metal Gear Solid 4: Guns of the Patriots,PS3,30,"1,257,830","1,257,831",Europe
2008,Gears of War 2,X360,9,"1,187,277","1,187,277",Europe
2008,FIFA Soccer 09,PS3,14,"1,150,489","1,150,489",Europe
2008,Super Mario Galaxy,Wii,60,"1,123,096","2,111,093",Europe
2008,Pokemon Diamond / Pearl Version,DS,76,"1,119,808","3,791,153",Europe
2008,Cooking Mama 2: Dinner With Friends,DS,47,"1,104,440","1,104,444",Europe
2008,Call of Duty: World at War,X360,8,"1,059,992","1,059,994",Europe
2008,PES 2009: Pro Evolution Soccer,PS3,12,"994,367","994,367",Europe
2008,FIFA Soccer 09,X360,14,"963,729","963,729",Europe
2008,Pokemon Mystery Dungeon: Explorers of Time / Darkness,DS,27,"927,104","927,104",Europe
2008,Call of Duty: World at War,PS3,8,"906,318","906,318",Europe
2008,Flash Focus: Vision Training in Minutes a Day,DS,59,"887,739","1,388,009",Europe
2008,Carnival Games,Wii,63,"879,361","1,020,797",Europe
2008,Big Brain Academy,DS,131,"868,258","2,265,499",Europe
2008,Big Brain Academy: Wii Degree,Wii,77,"866,255","1,564,042",Europe
2008,Personal Trainer: Cooking,DS,29,"845,231","845,231",Europe
2008,Mario Party DS,DS,59,"835,428","1,224,169",Europe
2008,Personal Trainer: Math,DS,48,"817,603","817,607",Europe
2008,Imagine: Babyz,DS,62,"792,892","1,151,879",Europe
2008,Call of Duty 4: Modern Warfare,PS3,61,"737,515","1,421,322",Europe
2008,Clubhouse Games,DS,119,"735,733","1,306,465",Europe
2008,Mario Party 8,Wii,81,"731,117","1,499,590",Europe
2008,Worldwide Soccer Manager 2009,PC,8,"730,092","730,091",Europe
2008,Uncharted: Drake's Fortune,PS3,57,"722,506","1,047,928",Europe
2008,LittleBigPlanet,PS3,9,"714,656","714,656",Europe
2008,Fable II,X360,11,"709,776","709,777",Europe
2008,World of Warcraft: Wrath of the Lich King,PC,8,"696,910","696,910",Europe
2008,LEGO Indiana Jones: The Original Adventures,X360,31,"677,202","677,205",Europe
2008,Link's Crossbow Training,Wii,57,"669,840","812,659",Europe
2008,Imagine: Fashion Designer,DS,61,"659,740","1,052,096",Europe
2008,Guitar Hero III: Legends of Rock,Wii,59,"656,224","780,882",Europe
2008,Call of Duty 4: Modern Warfare,X360,61,"648,239","1,586,542",Europe
2008,Wii Music,Wii,8,"646,986","646,985",Europe
2008,Guitar Hero: On Tour,DS,25,"638,663","638,662",Europe
2008,Big Beach Sports,Wii,28,"634,992","634,992",Europe
2008,Assassin's Creed,PS3,60,"633,134","1,398,000",Europe
2008,MySims,DS,68,"631,192","1,409,014",Europe
2008,TouchMaster,DS,79,"628,680","921,087",Europe
2008,Game Party,Wii,47,"627,567","627,565",Europe
2008,Resistance: Fall of Man,PS3,94,"610,170","1,552,604",Europe
2008,Wall-E,DS,27,"606,585","606,587",Europe
2008,God of War: Chains of Olympus,PSP,41,"589,299","589,296",Europe
2008,Cooking Mama,DS,109,"586,932","1,639,171",Europe
2008,Ratchet & Clank: Size Matters,PSP,87,"581,862","879,382",Europe
2008,My Word Coach,DS,60,"571,586","769,822",Europe
2008,PES 2009: Pro Evolution Soccer,X360,12,"566,854","566,856",Europe
2008,Kung Fu Panda,X360,28,"558,722","558,724",Europe
2008,Imagine: Teacher,DS,19,"554,632","554,632",Europe
2008,Cooking Mama: Cook Off,Wii,87,"548,357","961,734",Europe
2008,Pro Evolution Soccer 2008,Wii,41,"546,071","546,070",Europe
2008,Animal Crossing: Wild World,DS,145,"544,833","2,487,443",Europe
2008,Halo 3,X360,67,"539,706","1,984,251",Europe
2008,The Legend of Zelda: Phantom Hourglass,DS,64,"536,933","1,518,970",Europe
2008,Deca Sports,Wii,31,"531,247","531,246",Europe
2008,Grand Theft Auto: Vice City Stories,PSP,114,"530,411","1,442,434",Europe
2008,MotorStorm,PS3,94,"529,688","1,447,258",Europe
2008,Super Mario 64 DS,DS,200,"520,114","2,203,978",Europe
2008,Imagine: Master Chef,DS,69,"517,062","843,009",Europe
2008,Need for Speed: Undercover,PS3,7,"513,233","513,233",Europe
2008,Sega Superstars Tennis,Wii,42,"512,164","512,166",Europe
2008,World of Warcraft,PC,204,"510,979","1,720,817",Europe
2008,PGR4 - Project Gotham Racing 4,X360,65,"510,291","895,095",Europe
2008,Fallout 3,X360,10,"507,832","507,832",Europe
2008,Pro Evolution Soccer 2008,PSP,45,"506,194","506,192",Europe
2008,Sonic and the Secret Rings,Wii,97,"504,164","990,603",Europe
2008,Spore,PC,18,"500,763","500,764",Europe
2008,Need for Speed: Undercover,X360,7,"483,431","483,430",Europe
2008,Guitar Hero III: Legends of Rock,X360,59,"482,194","707,723",Europe
2008,Guitar Hero: World Tour,Wii,9,"480,745","480,744",Europe
2008,Ben 10: Protector of Earth,DS,61,"479,272","674,550",Europe
