Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2010,Fable III,X360,10,"709,849","709,849",Europe
2010,Medal of Honor,PS3,12,"698,777","698,777",Europe
2010,Kinect Sports,X360,8,"666,051","666,051",Europe
2010,Heavy Rain,PS3,45,"660,337","660,337",Europe
2010,StarCraft II: Wings of Liberty,PC,23,"656,364","656,364",Europe
2010,Fallout: New Vegas,X360,11,"654,067","654,067",Europe
2010,Need for Speed: Hot Pursuit,X360,7,"631,268","631,268",Europe
2010,Football Manager 2011,PC,9,"600,518","600,518",Europe
2010,Forza Motorsport 3,X360,63,"596,750","1,488,629",Europe
2010,Gran Turismo,PSP,66,"588,723","1,036,559",Europe
2010,Toy Story 3: The Video Game,DS,25,"583,787","583,787",Europe
2010,Medal of Honor,X360,12,"574,932","574,932",Europe
2010,Brain Age: Train Your Brain in Minutes a Day,DS,239,"555,401","8,945,129",Europe
2010,F1 2010,PS3,15,"553,442","553,442",Europe
2010,Wii Play,Wii,213,"549,327","9,015,065",Europe
2010,2010 FIFA World Cup South Africa,PS3,36,"548,096","548,096",Europe
2010,Dragon Quest IX: Sentinels of the Starry Skies,DS,24,"546,166","546,166",Europe
2010,Michael Jackson: The Experience,Wii,6,"545,939","545,939",Europe
2010,Mass Effect 2,X360,49,"540,906","540,906",Europe
2010,Fallout: New Vegas,PS3,11,"540,788","540,788",Europe
2010,Uncharted 2: Among Thieves,PS3,64,"537,436","1,564,239",Europe
2010,Sports Champions,PS3,16,"530,481","530,481",Europe
2010,Tom Clancy's Splinter Cell: Conviction,X360,38,"518,464","518,464",Europe
2010,LittleBigPlanet,PSP,59,"518,325","726,723",Europe
2010,LEGO Harry Potter: Years 1-4,DS,28,"517,571","517,571",Europe
2010,Just Cause 2,PS3,41,"517,187","517,187",Europe
2010,Final Fantasy XIII,X360,43,"505,290","505,290",Europe
2010,The Sims 3,PC,83,"501,921","1,725,582",Europe
2010,Just Cause 2,X360,41,"476,106","476,106",Europe
2010,Professor Layton and the Diabolical Box,DS,67,"473,704","1,688,869",Europe
2010,Assassin's Creed II,PS3,59,"471,926","1,575,597",Europe
2010,LEGO Harry Potter: Years 1-4,Wii,28,"459,788","459,788",Europe
2010,Grand Theft Auto: Episodes from Liberty City,PS3,38,"447,163","447,163",Europe
2010,Call of Duty: Black Ops,PC,8,"439,900","439,900",Europe
2010,F1 2010,X360,15,"432,325","432,325",Europe
2010,Dance on Broadway,Wii,27,"431,808","431,808",Europe
2010,Sonic & SEGA All-Stars Racing,Wii,45,"410,276","410,276",Europe
2010,Mario & Sonic at the Olympic Winter Games,Wii,64,"408,094","1,603,273",Europe
2010,FIFA Soccer 11,Wii,14,"401,177","401,177",Europe
2010,Mafia II,PS3,19,"399,157","399,157",Europe
2010,BioShock 2,X360,47,"397,083","397,083",Europe
2010,Super Mario All-Stars: Limited Edition,Wii,5,"386,536","386,536",Europe
2010,2010 FIFA World Cup South Africa,X360,36,"379,387","379,387",Europe
2010,GoldenEye 007,Wii,9,"377,995","377,995",Europe
2010,Toy Story 3: The Video Game,Wii,25,"377,927","377,927",Europe
2010,FIFA Soccer 11,PSP,14,"376,154","376,154",Europe
2010,Mario & Sonic at the Olympic Winter Games,DS,64,"376,003","1,327,265",Europe
2010,Assassin's Creed: Bloodlines,PSP,59,"372,784","487,990",Europe
2010,Style Savvy,DS,63,"365,908","607,611",Europe
2010,FIFA Soccer 10,PS3,66,"364,396","2,341,994",Europe
2010,Assassin's Creed II,X360,59,"358,907","1,349,613",Europe
2010,Dead Rising 2,PS3,15,"342,954","342,954",Europe
2010,EA Sports Active,Wii,85,"342,110","1,248,456",Europe
2010,Aliens vs Predator,PS3,46,"336,133","336,134",Europe
2010,pro evolution soccer 2011,X360,13,"333,238","333,238",Europe
2010,Disney Epic Mickey,Wii,6,"331,163","331,163",Europe
2010,The Sims 3: Ambitions,PC,31,"329,568","329,568",Europe
2010,Peppa Pig: The Game,DS,110,"322,827","688,062",Europe
2010,Dead Rising 2,X360,15,"321,886","321,886",Europe
2010,Mafia II,X360,19,"310,878","310,878",Europe
2010,Aliens vs Predator,X360,46,"305,642","305,642",Europe
2010,The Sims 3: High-End Loft Stuff,PC,48,"304,857","304,857",Europe
2010,Sonic Classic Collection,DS,43,"304,499","304,499",Europe
2010,Naruto Shippuden: Ultimate Ninja Storm 2,PS3,12,"302,349","302,349",Europe
2010,Dance Central,X360,8,"301,797","301,797",Europe
