Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2013,Far Cry 3,X360,58,"485,852","1,203,683",Europe
2013,Need for Speed: Most Wanted,PS3,62,"474,358","1,265,891",Europe
2013,Skylanders SWAP Force,Wii,12,"472,046","472,046",Europe
2013,Halo 4,X360,61,"469,643","2,023,376",Europe
2013,StarCraft II: Heart of the Swarm,PC,43,"459,349","459,349",Europe
2013,Beyond: Two Souls,PS3,13,"456,054","456,054",Europe
2013,Super Mario 3D Land,3DS,112,"456,024","2,368,182",Europe
2013,BioShock Infinite,X360,41,"452,240","452,240",Europe
2013,Kinect Adventures!,X360,165,"444,079","4,674,196",Europe
2013,LEGO City Undercover: The Chase Begins,3DS,37,"436,372","436,372",Europe
2013,The Legend of Zelda: A Link Between Worlds,3DS,7,"434,225","434,225",Europe
2013,New Super Mario Bros. U,WiiU,58,"424,145","649,851",Europe
2013,FIFA 14,XOne,7,"423,521","423,521",Europe
2013,Gears of War: Judgment,X360,42,"403,110","403,110",Europe
2013,Assassin's Creed III,X360,62,"390,183","1,562,715",Europe
2013,Battlefield 4,PC,10,"390,017","390,017",Europe
2013,The Elder Scrolls V: Skyrim,X360,113,"379,883","2,530,952",Europe
2013,LEGO Marvel Super Heroes,X360,8,"379,458","379,458",Europe
2013,Pokemon Black / White Version 2,DS,65,"377,429","1,345,642",Europe
2013,Ni no Kuni: Wrath of the White Witch,PS3,49,"370,121","370,121",Europe
2013,Batman: Arkham Origins,X360,11,"369,402","369,402",Europe
2013,The Elder Scrolls V: Skyrim,PS3,113,"367,194","2,184,931",Europe
2013,Saints Row IV,X360,20,"364,715","364,715",Europe
2013,Gran Turismo 5,PS3,163,"359,329","4,657,444",Europe
2013,The Elder Scrolls V: Skyrim,PC,113,"354,080","1,680,642",Europe
2013,Injustice: Gods Among Us,PS3,38,"350,398","350,398",Europe
2013,Uncharted 3: Drake's Deception,PS3,114,"349,889","2,536,374",Europe
2013,Need for Speed Rivals,PS3,7,"345,420","345,420",Europe
2013,Crysis 3,PS3,46,"341,743","341,743",Europe
2013,Donkey Kong Country Returns 3D,3DS,33,"341,085","341,085",Europe
2013,Football Manager 2014,PC,10,"338,769","338,769",Europe
2013,Super Mario 3D World,WiiU,6,"333,990","333,990",Europe
2013,LEGO Marvel Super Heroes,PS3,8,"326,888","326,888",Europe
2013,Diablo III,PS3,18,"326,784","326,784",Europe
2013,Nintendo Land,WiiU,58,"326,387","624,256",Europe
2013,Call of Duty: Ghosts,XOne,7,"320,239","320,239",Europe
2013,Professor Layton and the Legacy of Civilization A,3DS,9,"314,442","314,442",Europe
2013,Wii Sports,Wii,370,"310,104","28,644,153",Europe
2013,Forza Motorsport 5,XOne,7,"306,869","306,869",Europe
2013,Forza Horizon,X360,63,"301,902","747,874",Europe
2013,Battlefield 3,PS3,115,"299,171","2,749,888",Europe
2013,Football Manager 2013,PC,62,"298,658","831,097",Europe
2013,Pro Evolution Soccer 2014,PS3,16,"294,308","294,308",Europe
2013,New Super Mario Bros. Wii,Wii,216,"292,395","6,557,337",Europe
2013,Mario & Luigi: Dream Team,3DS,26,"285,945","285,945",Europe
2013,F1 2013,PS3,14,"283,116","283,116",Europe
2013,Need for Speed: Most Wanted,X360,62,"282,524","687,931",Europe
2013,Dead Space 3,PS3,48,"282,253","282,253",Europe
2013,Skylanders SWAP Force,PS3,12,"281,692","281,692",Europe
2013,Call of Duty: Modern Warfare 3,PS3,113,"278,737","5,442,081",Europe
2013,Need for Speed Rivals,PS4,6,"278,477","278,477",Europe
2013,WWE 2K14,PS3,10,"274,844","274,844",Europe
2013,New Super Luigi U,WiiU,24,"274,491","274,491",Europe
2013,Total War: Rome II,PC,18,"272,795","272,795",Europe
2013,Saints Row IV,PS3,20,"270,569","270,569",Europe
2013,Crysis 3,X360,46,"268,288","268,288",Europe
2013,Battlefield 4,XOne,7,"267,417","267,417",Europe
2013,Tom Clancy's Splinter Cell: Blacklist,PS3,20,"264,970","264,970",Europe
2013,Farming Simulator 2013,PC,63,"264,918","661,184",Europe
2013,Mario Kart Wii,Wii,300,"262,812","12,341,655",Europe
2013,Hitman: Absolution,PS3,59,"262,642","959,521",Europe
2013,Knack,PS4,6,"260,355","260,355",Europe
