Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2012,Call of Duty: Black Ops II,PS3,7,4086250,4086250,Europe
2012,FIFA 13,PS3,14,3843671,3843671,Europe
2012,Call of Duty: Black Ops II,X360,7,3307094,3307094,Europe
2012,FIFA 13,X360,14,2721753,2721753,Europe
2012,Assassin's Creed III,PS3,9,1683212,1683212,Europe
2012,Halo 4,X360,8,1553733,1553733,Europe
2012,Just Dance 4,Wii,13,1509891,1509891,Europe
2012,New Super Mario Bros. 2,3DS,20,1196725,1196725,Europe
2012,Assassin's Creed III,X360,9,1172532,1172532,Europe
2012,Mario Kart 7,3DS,57,1059168,1984146,Europe
2012,Diablo III,PC,33,1051813,1051813,Europe
2012,Pokemon Black Version 2,DS,12,968213,968213,Europe
2012,Super Mario 3D Land,3DS,59,917336,1912158,Europe
2012,Kinect Adventures!,X360,112,894356,4230117,Europe
2012,FIFA 12,PS3,66,894079,4063138,Europe
2012,Call of Duty: Modern Warfare 3,PS3,60,875923,5163344,Europe
2012,Uncharted 3: Drake's Deception,PS3,61,824567,2186485,Europe
2012,Need for Speed: Most Wanted,PS3,9,791533,791533,Europe
2012,Gran Turismo 5,PS3,110,781794,4298115,Europe
2012,Far Cry 3,PS3,5,748443,748443,Europe
2012,The Elder Scrolls V: Skyrim,X360,60,723922,2151069,Europe
2012,Far Cry 3,X360,5,717831,717831,Europe
2012,Battlefield 3,PS3,62,716826,2450717,Europe
2012,Mario & Sonic at the London 2012 Olympic Games,Wii,59,698349,1596928,Europe
2012,Hitman: Absolution,PS3,6,696879,696879,Europe
2012,Mario Party 9,Wii,44,680918,680918,Europe
2012,Just Dance 3,Wii,64,669801,2931703,Europe
2012,Mass Effect 3,X360,43,659227,659227,Europe
2012,FIFA Street,PS3,42,654020,654020,Europe
2012,The Elder Scrolls V: Skyrim,PS3,60,652781,1817737,Europe
2012,Mario Kart Wii,Wii,247,638254,12078843,Europe
2012,Guild Wars 2,PC,18,630410,630410,Europe
2012,Resident Evil 6,PS3,13,627727,627727,Europe
2012,Zumba Fitness,Wii,92,619321,2267274,Europe
2012,Borderlands 2,X360,15,602716,602716,Europe
2012,Hitman: Absolution,X360,6,594251,594251,Europe
2012,Forza Motorsport 4,X360,64,593093,1558999,Europe
2012,Zumba Fitness 2,Wii,58,576405,802743,Europe
2012,FIFA Soccer 12,X360,66,571959,2660532,Europe
2012,Wii Sports,Wii,317,568827,28334049,Europe
2012,Call of Duty: Modern Warfare 3,X360,60,561942,3920477,Europe
2012,Max Payne 3,PS3,33,554502,554502,Europe
2012,Football Manager 2013,PC,10,532439,532439,Europe
2012,New Super Mario Bros. Wii,Wii,163,526020,6264942,Europe
2012,Assassin's Creed: Revelations,PS3,59,525122,1816529,Europe
2012,Final Fantasy XIII-2,PS3,48,507249,507249,Europe
2012,World of Warcraft: Mists of Pandaria,PC,14,500888,500888,Europe
2012,The Elder Scrolls V: Skyrim,PC,60,488142,1326562,Europe
2012,Skylanders Giants,Wii,11,487436,487436,Europe
2012,Batman: Arkham City,PS3,63,486921,1442550,Europe
2012,The Sims 3,PC,187,460967,2667117,Europe
2012,FIFA Street,X360,42,459692,459692,Europe
2012,Battlefield 3,X360,62,456196,1806217,Europe
2012,Resident Evil 6,X360,13,449209,449209,Europe
2012,Forza Horizon,X360,10,445972,445972,Europe
2012,Borderlands 2,PS3,15,427080,427080,Europe
2012,Skylanders: Spyro's Adventure,Wii,64,422103,930174,Europe
2012,Need for Speed: Most Wanted,X360,9,405407,405407,Europe
2012,Pro Evolution Soccer 2013,PS3,15,403529,403529,Europe
2012,F1 2012,PS3,15,400827,400827,Europe
2012,Mario & Sonic at the London 2012 Olympic Games,3DS,47,396722,396722,Europe
2012,Farming Simulator 2013,PC,10,396266,396266,Europe
2012,Wii Fit Plus,Wii,166,393061,11243061,Europe
2012,Call of Duty: Black Ops II,PC,7,391556,391556,Europe
2012,Wii Party,Wii,117,389418,3164794,Europe
2012,Mass Effect 3,PS3,43,385239,385239,Europe
